"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
850	0.8277399	0.2010624	0.7725835	0.2359973	0.4422183	0.3994168	0.7197174	0.6776638	0.8445416	0.9897308
900	0.8900614	0.1858149	0.7359034	0.2072977	0.4033498	0.4712318	0.6762655	0.6119515	0.7787681	1.0206986
950	0.8379330	0.1814285	0.7971645	0.1981883	0.4278062	0.5131480	0.7079040	0.6436375	0.7972881	0.9527489
1000	0.8720824	0.1643720	0.7381368	0.1389688	0.4275308	0.4618972	0.6285638	0.6167354	0.8531191	0.9387320

0	0.8759336	0.1128062	0.8539769	0.2471351	0.4992254	0.4003193	0.6310056	0.5649906	0.7927978	0.9586195
50	0.8926482	0.1583277	0.6145330	0.2236852	0.3357739	0.4934618	0.6892771	0.5417353	0.9515879	0.9782717
100	0.9276916	0.1559068	0.3764690	0.2988638	0.2753771	0.5480211	0.6430476	0.5464986	0.9662337	1.0074119
150	0.9103831	0.1672416	0.2161456	0.3369260	0.1786791	0.4822193	0.6041330	0.3719174	0.9480827	1.0675664
200	0.9217046	0.2253641	0.1698891	0.2761641	0.1523693	0.4120451	0.5728140	0.2168239	0.9589034	1.0128158
250	0.9118104	0.2520561	0.1663670	0.3002967	0.1895656	0.3645112	0.4690122	0.1443361	0.9230113	0.9209942
300	0.8963987	0.2975788	0.1413599	0.3436659	0.2890337	0.2066806	0.4588499	0.0598191	0.9179085	0.9305194
350	0.8108267	0.2832187	0.1567716	0.3351754	0.3487798	0.1745496	0.3531552	0.0492811	0.9556429	0.9838722
400	0.7689501	0.3255198	0.1981787	0.2952213	0.3884414	0.1033772	0.4030911	0.0540072	1.0031126	1.0829270
450	0.7746045	0.3050912	0.1756906	0.3479162	0.4564366	0.0684611	0.3654734	0.0676575	0.8765966	1.0249929
500	0.8313697	0.2047567	0.1392013	0.4395244	0.4130912	0.0777766	0.3707443	0.0636716	0.9034685	1.0246785
550	0.8394412	0.2853617	0.2486701	0.3003842	0.5723864	0.0631567	0.3749761	0.0724898	0.9850239	1.0649994
600	0.7765691	0.2671059	0.4848101	0.4138989	0.6197319	0.0516184	0.4150049	0.1868597	0.8566479	1.0756101
650	0.8140707	0.2343938	0.5287556	0.4832227	0.6984707	0.0800696	0.4144323	0.3160212	0.8509120	1.0343694
700	0.7866993	0.1800090	0.5073875	0.5055807	0.6740567	0.0802020	0.4214100	0.3795629	0.8519684	1.0372308
750	0.7934591	0.1520193	0.5053121	0.5765047	0.6623042	0.1337463	0.4656884	0.4311220	0.8967173	0.9360603
800	0.9387543	0.1618802	0.5105599	0.6157110	0.5929777	0.1669569	0.6197449	0.4844696	0.8431409	0.9879294
850	0.9979477	0.1934448	0.4541469	0.5823828	0.5652106	0.3438184	0.7051324	0.4238415	0.7994554	0.9683973
900	0.8722434	0.1795791	0.3713610	0.5365178	0.5723649	0.4022235	0.6411920	0.4158476	0.8643369	0.9026033
950	0.7916997	0.2094776	0.4341385	0.4854143	0.4994470	0.3411077	0.5659350	0.3955127	0.8105201	1.0862899
1000	0.8269816	0.1779390	0.5196301	0.3495897	0.4619425	0.3472981	0.5592551	0.3882050	0.7946394	1.0458888

0	0.8759336	0.1128062	0.8539769	0.2471351	0.4992254	0.4003193	0.6310056	0.5649906	0.7927978	0.9586195
50	0.8744864	0.1537591	0.7833991	0.2204117	0.5526163	0.4513719	0.7478091	0.5307415	0.6436415	0.5527691
100	0.7977778	0.2388885	0.7865816	0.2520137	0.3646010	0.4857943	0.6753646	0.4031123	0.5459432	0.3339125
150	0.7350075	0.2448500	0.7230391	0.1940424	0.3929232	0.4575795	0.6032222	0.3482795	0.4063644	0.2982820
200	0.7860426	0.1782854	0.8747838	0.1494905	0.4405770	0.3669871	0.5691316	0.2161251	0.2692596	0.2401828
250	0.8535527	0.1889917	0.8325093	0.1341893	0.4565016	0.2991658	0.5037045	0.1684911	0.1883569	0.2140116
300	0.8481019	0.2170351	0.9035165	0.1489361	0.4878276	0.2279140	0.4547271	0.0732382	0.1814384	0.1953600
350	0.8279323	0.1529820	0.9707251	0.1760783	0.6343908	0.1337246	0.3912785	0.0488002	0.1323871	0.2067072
400	0.8502517	0.1668572	0.9281618	0.4026564	0.7386904	0.0972743	0.3719587	0.0337837	0.1555668	0.2254843
450	0.7887279	0.1965208	0.7223616	0.4649703	0.6478957	0.0579716	0.4039600	0.0204904	0.1702972	0.2248478
500	0.7827550	0.1447758	0.5813070	0.4845181	0.6621681	0.0433533	0.3864339	0.0386992	0.1730135	0.2277538
550	0.8625195	0.1620587	0.5226839	0.5664632	0.7985038	0.0514599	0.3568698	0.0231015	0.2290307	0.6097157
600	0.8826396	0.1579298	0.4763395	0.6316782	0.7393923	0.0524719	0.3949253	0.0652308	0.3592986	0.8102568
650	0.9821382	0.1766119	0.3812972	0.6878109	0.6557523	0.0504040	0.3576795	0.1159716	0.5102802	0.9810091
700	1.0643150	0.1764939	0.4362358	0.7128239	0.7067278	0.0424394	0.3458095	0.1278013	0.6891761	0.9579329
750	0.9284873	0.1763262	0.4252715	0.7235499	0.6941678	0.0519397	0.4158855	0.2682223	0.7726320	0.9688147
800	0.8395299	0.1938139	0.3836522	0.5659339	0.7135230	0.0827235	0.4664189	0.2584535	0.7444776	0.9728864
850	0.7934045	0.1700700	0.3383042	0.6267115	0.6889284	0.1315917	0.5298978	0.2857302	0.7523010	0.9157567
900	0.8908800	0.1789989	0.4107677	0.6823143	0.5979292	0.1814189	0.5283983	0.2755185	0.7274037	0.9917222
950	0.8859868	0.1814444	0.3620719	0.6403470	0.5993322	0.2248047	0.5193243	0.2925226	0.8112421	0.9881085
1000	0.8514577	0.1547766	0.3047698	0.5677155	0.6065092	0.2620434	0.5142689	0.2774761	0.7794558	1.0199906

0	0.8759336	0.1128062	0.8539769	0.2471351	0.4992254	0.4003193	0.6310056	0.5649906	0.7927978	0.9586195
50	0.8376730	0.1669266	0.5759659	0.4374797	0.4779040	0.3935221	0.5971391	0.6696065	0.9038243	0.7317172
100	0.8640528	0.1775217	0.3860037	0.5843626	0.4431591	0.5358252	0.6483107	0.8010605	0.7585640	0.5408017
150	0.8646406	0.1720060	0.1934629	0.6514682	0.3405894	0.4617805	0.7042188	0.9553566	0.6578844	0.5550435
200	0.8204579	0.2164190	0.1292889	0.6905446	0.4487150	0.5552340	0.7013105	0.9700904	0.5101411	0.5357480
250	0.8359717	0.3406033	0.0897121	0.7147976	0.3764095	0.5955239	0.6974443	0.9420582	0.4331538	0.5304154
300	0.7764897	0.4526561	0.0781475	0.7452064	0.3813082	0.7499289	0.7422113	0.8870617	0.3680237	0.5647046
350	0.6582446	0.5713036	0.0700770	0.6939230	0.2985574	0.7015722	0.7260375	0.9675197	0.4381952	0.5779131
400	0.6068759	0.6571287	0.0874046	0.7432353	0.3013639	0.6938004	0.7306409	0.9887856	0.4310928	0.6794578
450	0.6000335	0.5864941	0.0960201	0.7328531	0.2790565	0.7583385	0.6798121	0.9197147	0.4910734	0.6064486
500	0.5744856	0.5926914	0.0751645	0.8024084	0.2850639	0.6891601	0.6959607	1.0371171	0.5025226	0.5423547
550	0.5980869	0.5899869	0.1421538	0.5822822	0.2842741	0.6303363	0.6290959	0.5702745	0.5347013	0.7553296
600	0.6097315	0.4107569	0.3078873	0.2925674	0.3404340	0.5260558	0.5549839	0.2415927	0.6075749	1.1076690
650	0.6296068	0.2590582	0.5422885	0.1933603	0.4511626	0.3378997	0.5337988	0.2539930	0.7222385	1.1039285
700	0.7135129	0.1955650	0.6917215	0.2080310	0.5952035	0.2904605	0.4516954	0.3367051	0.8132421	0.9806784
750	0.6873202	0.1596912	0.6966953	0.2779297	0.5865900	0.2165492	0.5049033	0.4848808	0.7447127	1.1273242
800	0.7030062	0.1799312	0.8177218	0.3764027	0.6928884	0.2042264	0.5252385	0.5264504	0.7757805	1.0666127
850	0.8110136	0.1666869	0.6672289	0.5084209	0.6359070	0.2587044	0.5829516	0.4959628	0.7629012	0.9729743
900	0.8913332	0.1714616	0.6175006	0.5989302	0.6087881	0.2895431	0.6317444	0.4940383	0.8043804	0.9943414
950	0.9399190	0.1352317	0.4946949	0.4928764	0.4742436	0.3055244	0.6263430	0.5349079	0.7603328	1.0178808
1000	0.8996871	0.1189694	0.5178606	0.3875108	0.5446408	0.3656145	0.7008660	0.4738313	0.8311006	1.0466314

0	0.8759336	0.1128062	0.8539769	0.2471351	0.4992254	0.4003193	0.6310056	0.5649906	0.7927978	0.9586195
50	0.9027297	0.1496483	0.7237657	0.2454461	0.3974624	0.5036928	0.6895353	0.6375410	0.8824690	0.9958329
100	0.8626294	0.1759894	0.7573527	0.3561200	0.4082705	0.5249859	0.7867912	0.6833632	0.8478825	1.0395479
150	0.8802629	0.1280618	0.6531954	0.3692524	0.3914538	0.5993454	0.8535528	0.6273425	0.7882489	0.9885605
200	0.8649563	0.1452891	0.6645107	0.4244615	0.3572397	0.6746576	0.9040827	0.5295877	0.7693277	0.9641067
250	0.9142783	0.1545951	0.6001209	0.3845484	0.3369922	0.7724387	0.8385738	0.5374922	0.8500438	1.0264607
300	0.8560985	0.1958720	0.5214571	0.4480266	0.3198456	0.7329494	0.8109820	0.4877099	0.9298547	0.9490562
350	0.8573856	0.2034833	0.5954376	0.3679362	0.3002069	0.6394165	0.8625152	0.6020732	0.8448762	0.9596222
400	0.8419777	0.2039061	0.5446638	0.3743481	0.2633259	0.7363589	0.9104656	0.5239812	0.8424846	0.9190007
450	0.9720673	0.2007396	0.5835042	0.3660638	0.3100602	0.7670874	0.9572585	0.4872017	0.7366142	0.9274477
500	0.8407791	0.1439083	0.5399061	0.3814671	0.2822029	0.7050774	0.8989755	0.4646975	0.8467666	1.0519635
550	0.8991740	0.1398096	0.5838923	0.2414527	0.3064148	0.6677508	0.7580421	0.4264137	0.7780619	1.0784194
600	0.9127034	0.1784464	0.6745919	0.1549603	0.2948307	0.5865606	0.6848442	0.4828379	0.7759380	1.0117112
650	0.8783194	0.1865578	0.8511528	0.1118301	0.3630114	0.4857358	0.5666769	0.5163668	0.8504438	0.9607624
700	0.8594504	0.1610590	0.9406342	0.0955468	0.3474555	0.4009196	0.6255729	0.5613956	0.7312397	1.0133553
750	0.9131235	0.1482413	0.9576985	0.1500346	0.4569943	0.3591620	0.5833381	0.5942132	0.8390728	1.0314608
800	0.8864624	0.1378842	0.8680289	0.1927888	0.4768182	0.3492939	0.5573691	0.5939681	0.8881134	1.0163137
850	0.9148896	0.1805062	0.9009394	0.1770799	0.4614093	0.3176223	0.6135857	0.6102791	0.8537770	1.0441030
900	0.7946921	0.1650865	0.8343088	0.2015171	0.4823135	0.3470500	0.6655265	0.6224098	0.8941836	1.0231548
950	0.8230983	0.1685991	0.9111228	0.1953650	0.4582763	0.3746764	0.7473571	0.6339208	0.8876773	0.9785380
1000	0.8273344	0.1448705	0.8717301	0.1984924	0.4710348	0.4865644	0.6241905	0.6605214	0.8378113	0.9038533

0	0.8759336	0.1128062	0.8539769	0.2471351	0.4992254	0.4003193	0.6310056	0.5649906	0.7927978	0.9586195
50	0.9939507	0.1278643	0.6255681	0.3819330	0.4263561	0.3794495	0.5872277	0.5628284	0.8017244	0.4252440
100	0.9543983	0.0748443	0.5958318	0.5837443	0.4934623	0.3030068	0.5064924	0.5966025	0.7221446	0.1295215
150	0.9685530	0.0350124	0.4735611	0.6840840	0.4958646	0.2930629	0.5968901	0.4800179	0.5747833	0.0337839
200	1.0192919	0.0248654	0.5321069	0.8055100	0.5429082	0.2808601	0.5461010	0.2061928	0.5818248	0.0134367
250	0.9942416	0.0162933	0.3835066	0.8514697	0.5513688	0.2780512	0.4459109	0.0708024	0.4998373	0.0051147
300	0.9873941	0.0120658	0.3085108	0.8524291	0.6024455	0.2175970	0.4297411	0.0392438	0.4803873	0.0019165
350	1.0400635	0.0141745	0.3216282	0.9062726	0.6318815	0.1737017	0.3805928	0.0331614	0.5421614	0.0020619
400	1.0182717	0.0167811	0.3145711	0.8745111	0.6383769	0.1053309	0.3892709	0.0248310	0.5105526	0.0109173
450	0.9937661	0.0457006	0.2451139	0.8794768	0.7705847	0.0779323	0.3452954	0.0074077	0.4981939	0.0067095
500	0.9379554	0.0370955	0.3205041	0.8443795	0.7387686	0.0793594	0.3602015	0.0227648	0.5012150	0.0038778
550	0.9754323	0.0515259	0.2770342	0.8079030	0.7889969	0.0579040	0.3457906	0.0422413	0.4641949	0.5797987
600	0.9597224	0.1114866	0.3179515	0.8080688	0.7906836	0.0621598	0.3563305	0.0602506	0.5194983	0.7949588
650	0.8440089	0.1690074	0.3643895	0.7685826	0.7787047	0.0433916	0.3386514	0.0988046	0.6027280	0.8661136
700	0.8921347	0.1255070	0.3597167	0.7540705	0.7312188	0.0544898	0.4218008	0.1245950	0.7106223	0.9811140
750	0.9655662	0.1696059	0.3808644	0.7774337	0.6175756	0.0852055	0.4056842	0.1929292	0.6616841	1.0192329
800	0.9228179	0.1897527	0.3703278	0.7757473	0.6082911	0.1035913	0.4612848	0.2042159	0.7295066	1.0678507
850	0.9119351	0.1730213	0.3844415	0.7001140	0.6879752	0.0858996	0.4369143	0.2006194	0.7833555	1.0469446
900	0.9023348	0.1712681	0.3947810	0.6100240	0.6387969	0.0862335	0.4139369	0.2495572	0.7755968	0.8927288
950	0.9178705	0.1922256	0.4225259	0.4980762	0.6412305	0.0924740	0.4596071	0.2261497	0.7345239	0.9547405
1000	0.8505075	0.2138601	0.4808574	0.5242101	0.6754346	0.1223594	0.4131898	0.2481113	0.8417023	0.9960030

0	0.8759336	0.1128062	0.8539769	0.2471351	0.4992254	0.4003193	0.6310056	0.5649906	0.7927978	0.9586195
50	0.8632923	0.1766958	0.6217055	0.5219582	0.4660522	0.3928424	0.6124151	0.4943621	0.7318758	0.9429123
100	0.9606450	0.1453287	0.3814237	0.7320421	0.5369342	0.3567362	0.6186346	0.5236865	0.7727996	0.9621176
150	1.0229678	0.1674197	0.2413135	0.9642456	0.4893391	0.3192146	0.6171301	0.3717729	0.7933887	0.8952928
200	0.8972212	0.1895507	0.1536189	0.7931086	0.4611931	0.3176806	0.5976138	0.2025986	0.7358274	1.0639176
250	0.8831360	0.2846632	0.1189792	0.8361827	0.3823574	0.2521457	0.5834831	0.1209324	0.9011965	1.1052533
300	0.8361832	0.3485313	0.0994224	0.8895629	0.4730953	0.2423191	0.4683237	0.0642858	0.8372228	1.0199998
350	0.6594691	0.4903976	0.0432361	0.9422421	0.5406252	0.1610926	0.3712157	0.0356787	0.8486816	0.9437159
400	0.6021681	0.6713252	0.0624140	0.9776726	0.6314493	0.1207443	0.3185873	0.0375768	0.8668827	0.8875541
450	0.5305229	0.6496453	0.0718820	0.9225656	0.7610075	0.0679897	0.2850171	0.0218219	0.7994622	0.9329742
500	0.5567044	0.6716144	0.0680069	0.9036362	0.8757261	0.0447595	0.3116579	0.0300734	0.7210184	1.0523202
550	0.5661304	0.6827727	0.1232853	0.9319806	0.7226222	0.0248970	0.2930814	0.0602304	0.8251190	0.9944556
600	0.5381919	0.5168143	0.2164743	0.7227479	0.7337662	0.0148874	0.2940738	0.0604100	0.8018927	1.0399600
650	0.5878425	0.3781249	0.2829592	0.7469838	0.7917642	0.0172177	0.2586547	0.1085221	0.7445484	0.8981774
700	0.6598147	0.3066103	0.3140645	0.7940527	0.9010443	0.0148632	0.3137077	0.1700470	0.8150280	0.9705900
750	0.7280446	0.2498179	0.2915562	0.7843352	0.7841049	0.0129030	0.3699134	0.1821510	0.7482692	1.0139943
800	0.7508791	0.2381251	0.3309945	0.7314167	0.7736254	0.0250897	0.4129357	0.1759061	0.7999558	1.0152381
850	0.8029804	0.1801118	0.3854636	0.7442444	0.7628535	0.1023156	0.4521740	0.2171882	0.7719476	0.9965344
900	0.9907114	0.2031185	0.3403313	0.6630127	0.7265877	0.0897882	0.4076475	0.2573044	0.7902678	1.0036519
950	0.8823256	0.2008109	0.3382566	0.6840529	0.8193612	0.0922717	0.4195901	0.2400070	0.7527485	1.0000704
1000	0.8899314	0.1662263	0.3919611	0.6885124	0.6914674	0.1057222	0.4995964	0.2499301	0.7463234	0.9561957

0	0.8759336	0.1128062	0.8539769	0.2471351	0.4992254	0.4003193	0.6310056	0.5649906	0.7927978	0.9586195
50	0.8037773	0.1363717	0.5994181	0.2357945	0.4501125	0.5118984	0.6503988	0.5414715	0.8307990	1.0260869
100	0.8883241	0.0724878	0.3768264	0.2486235	0.3782692	0.6609006	0.6170054	0.5388021	0.8651551	0.9409797
150	0.8899481	0.0363350	0.2729136	0.1809558	0.3061194	0.7620379	0.6110442	0.3251689	0.8981534	0.8774424
200	1.0706337	0.0237010	0.2036837	0.1045589	0.3137834	0.8475313	0.5485875	0.2157748	0.6744205	0.8320826
250	0.9346709	0.0141704	0.1652907	0.0849459	0.3435636	0.7651046	0.4327828	0.1641689	0.7637014	0.8628867
300	0.9169302	0.0169480	0.1661078	0.0830478	0.4209971	0.7483628	0.4198085	0.1024590	0.7303623	0.8525713
350	0.9706139	0.0182105	0.2394371	0.1067246	0.4000298	0.7237999	0.3713991	0.1043789	0.7844637	0.8167050
400	0.9760865	0.0178235	0.2416912	0.0987339	0.4030579	0.7459670	0.3633401	0.1189454	0.7169660	0.9489380
450	0.9608648	0.0261647	0.2652305	0.1507657	0.4502288	0.7517560	0.4574721	0.1035666	0.7661862	0.9461926
500	0.9333555	0.0132276	0.1865351	0.1859887	0.3965055	0.7830754	0.4400507	0.1206831	0.8400563	0.8579189
550	0.9635469	0.0845462	0.4155852	0.1093986	0.3726233	0.5936386	0.4336405	0.1155100	0.7288176	0.9264435
600	0.9627740	0.1388218	0.7519045	0.1123144	0.4465510	0.3398559	0.3948655	0.2610301	0.7739714	0.9671881
650	0.9064076	0.1619967	0.8608446	0.2479464	0.6933050	0.1982441	0.4882772	0.4008113	0.7976387	0.9741360
700	0.8443645	0.2069298	0.8009724	0.4367659	0.6379396	0.1426064	0.5209371	0.5224368	0.8227099	0.9321791
750	0.8541025	0.1442881	0.6170383	0.3866668	0.5249303	0.2528031	0.6426450	0.5246526	0.7882968	0.9945381
800	0.8315872	0.1290322	0.5314485	0.4067910	0.4910730	0.3355755	0.5683093	0.4846895	0.7647033	1.0486060
850	0.8973655	0.1605400	0.5179839	0.3947606	0.5159984	0.3357153	0.6310505	0.4784288	0.7590623	1.0073539
900	0.9326384	0.1749154	0.5310523	0.4136530	0.5369962	0.3062949	0.5914787	0.4384014	0.7899654	0.9966152
950	0.9702881	0.2318967	0.5528411	0.3744683	0.5630206	0.3344809	0.6242076	0.4450656	0.7691481	0.9373710
1000	0.8616137	0.1897522	0.5276753	0.3570594	0.5435664	0.3701427	0.6362423	0.4545957	0.8266782	1.0635305
