"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
950	0.8795692	0.1587425	0.7624219	0.2185916	0.4641292	0.4033377	0.6345620	0.5472180	0.8144432	1.0000000
1000	0.8793928	0.1586521	0.7739578	0.2130320	0.4628103	0.4036282	0.6347471	0.5498226	0.8144556	1.0000000

0	0.8796382	0.1582480	0.7936084	0.2076962	0.4608016	0.4070642	0.6378989	0.5588499	0.8144635	1.0000000
50	0.8796718	0.1587639	0.5479774	0.2045962	0.4518193	0.4441200	0.7799115	0.7117608	0.8144635	1.0000000
100	0.8791853	0.1610126	0.4735163	0.1892622	0.4226830	0.5393346	0.8293560	0.7402982	0.8144635	1.0000000
150	0.8776387	0.1641182	0.4592558	0.1545629	0.3810743	0.6226104	0.8457960	0.7299526	0.8144635	1.0000000
200	0.8753375	0.1664860	0.4732271	0.1124665	0.3414730	0.6735078	0.8494534	0.7177749	0.8144635	1.0000000
250	0.8732052	0.1673089	0.5000840	0.0787834	0.3129093	0.6993298	0.8491896	0.7145496	0.8144635	1.0000000
300	0.8719738	0.1668811	0.5268420	0.0580670	0.2957400	0.7107360	0.8486912	0.7191129	0.8144635	1.0000000
350	0.8717539	0.1659278	0.5464708	0.0470421	0.2866258	0.7153188	0.8489782	0.7268885	0.8144635	1.0000000
400	0.8722074	0.1649823	0.5584709	0.0415820	0.2821653	0.7173030	0.8498785	0.7342924	0.8144635	1.0000000
450	0.8729176	0.1642589	0.5650780	0.0389686	0.2800176	0.7185621	0.8509519	0.7398476	0.8144635	1.0000000
500	0.8736033	0.1637758	0.5685172	0.0377249	0.2788766	0.7196822	0.8518963	0.7434879	0.8144635	1.0000000
550	0.8742480	0.1622116	0.8569795	0.0371895	0.2813203	0.6982808	0.7196492	0.5777193	0.8144635	1.0000000
600	0.8755448	0.1596684	0.9481482	0.0381711	0.2974071	0.6259342	0.6672132	0.5676808	0.8144635	1.0000000
650	0.8773759	0.1579878	0.9766170	0.0433904	0.3292827	0.5439634	0.6494825	0.5810069	0.8144635	1.0000000
700	0.8790161	0.1571042	0.9839721	0.0565590	0.3676052	0.4843157	0.6468158	0.5909362	0.8144635	1.0000000
750	0.8801562	0.1566858	0.9816056	0.0796526	0.4005349	0.4516338	0.6482945	0.5960039	0.8144635	1.0000000
800	0.8808356	0.1565141	0.9706607	0.1088261	0.4225881	0.4374614	0.6499662	0.5978915	0.8144635	1.0000000
850	0.8811916	0.1564820	0.9505824	0.1361167	0.4347593	0.4327810	0.6509418	0.5976854	0.8144635	1.0000000
900	0.8813407	0.1565450	0.9243043	0.1559900	0.4404491	0.4318761	0.6512023	0.5958104	0.8144635	1.0000000
950	0.8813552	0.1566790	0.8978466	0.1678329	0.4427284	0.4319127	0.6508601	0.5925705	0.8144635	1.0000000
1000	0.8812789	0.1568563	0.8761871	0.1738534	0.4435885	0.4317153	0.6500372	0.5885038	0.8144635	1.0000000

0	0.8796382	0.1582480	0.7936084	0.2076962	0.4608016	0.4070642	0.6378989	0.5588499	0.8144635	1.0000000
50	0.7220375	0.1582145	0.7831270	0.2038171	0.4470914	0.5361556	0.6407600	0.6624354	0.8265617	1.0000000
100	0.6962143	0.1582348	0.7848842	0.1831303	0.4146222	0.5809335	0.6447474	0.6976002	0.8312184	1.0000000
150	0.6919806	0.1582268	0.8013622	0.1483489	0.3878520	0.5982741	0.6469116	0.7107324	0.8330109	1.0000000
200	0.6913041	0.1581105	0.8320644	0.1180309	0.3720239	0.6059048	0.6481572	0.7175792	0.8337008	1.0000000
250	0.6912756	0.1578719	0.8664932	0.0986930	0.3637397	0.6097043	0.6492192	0.7232795	0.8339663	1.0000000
300	0.6914319	0.1575744	0.8950361	0.0880248	0.3594827	0.6119524	0.6503620	0.7286001	0.8340685	1.0000000
350	0.6916669	0.1572940	0.9147079	0.0824530	0.3571351	0.6136255	0.6515482	0.7330632	0.8341079	1.0000000
400	0.6919174	0.1570719	0.9268640	0.0795055	0.3556308	0.6150941	0.6526324	0.7363713	0.8341230	1.0000000
450	0.6921402	0.1569149	0.9339497	0.0778141	0.3545007	0.6164274	0.6535092	0.7386028	0.8341288	1.0000000
500	0.6923153	0.1568119	0.9380017	0.0767076	0.3535732	0.6175845	0.6541526	0.7400128	0.8341311	1.0000000
550	0.8501145	0.1567319	0.9543981	0.0767625	0.3647398	0.4970141	0.6556464	0.6485237	0.8220337	1.0000000
600	0.8760765	0.1566510	0.9593455	0.0854653	0.3932052	0.4583370	0.6561947	0.6167510	0.8173774	1.0000000
650	0.8804015	0.1565941	0.9564293	0.1057555	0.4160781	0.4460605	0.6548971	0.6046714	0.8155851	1.0000000
700	0.8811587	0.1565791	0.9445787	0.1293588	0.4289565	0.4411872	0.6533595	0.5993271	0.8148952	1.0000000
750	0.8813010	0.1566175	0.9252909	0.1482547	0.4354514	0.4381923	0.6521440	0.5959435	0.8146297	1.0000000
800	0.8813039	0.1567115	0.9035211	0.1605026	0.4388710	0.4358407	0.6511438	0.5926893	0.8145275	1.0000000
850	0.8812429	0.1568477	0.8841114	0.1677600	0.4409539	0.4338396	0.6501511	0.5891257	0.8144881	1.0000000
900	0.8811382	0.1570017	0.8692595	0.1721262	0.4424711	0.4319945	0.6490751	0.5854890	0.8144730	1.0000000
950	0.8810084	0.1571491	0.8588440	0.1750351	0.4437634	0.4301576	0.6479546	0.5821778	0.8144672	1.0000000
1000	0.8808737	0.1572744	0.8517452	0.1772809	0.4449819	0.4282890	0.6468877	0.5794511	0.8144649	1.0000000

0	0.8796382	0.1582480	0.7936084	0.2076962	0.4608016	0.4070642	0.6378989	0.5588499	0.8144635	1.0000000
50	0.8796355	0.1593831	0.3538820	0.3477492	0.2734731	0.4082958	0.6378904	0.5391464	0.8945106	1.0000000
100	0.8783006	0.1673925	0.2011518	0.3339850	0.2332897	0.4077893	0.6276330	0.4163895	0.9253213	1.0000000
150	0.8714981	0.1923991	0.1492599	0.3228537	0.2273761	0.3948016	0.5845850	0.2422424	0.9371806	1.0000000
200	0.8523544	0.2385041	0.1328509	0.3192016	0.2378678	0.3485442	0.5089374	0.1297321	0.9417454	1.0000000
250	0.8188149	0.2891035	0.1280852	0.3192684	0.2682254	0.2668563	0.4368060	0.0773568	0.9435024	1.0000000
300	0.7800263	0.3267516	0.1266443	0.3231239	0.3175292	0.1810941	0.3895119	0.0557240	0.9441787	1.0000000
350	0.7471200	0.3490538	0.1255107	0.3341698	0.3715528	0.1176721	0.3621143	0.0471877	0.9444390	1.0000000
400	0.7242364	0.3617398	0.1231366	0.3557733	0.4157186	0.0788772	0.3457783	0.0437017	0.9445392	1.0000000
450	0.7096170	0.3714333	0.1186239	0.3851760	0.4461646	0.0569755	0.3355139	0.0417860	0.9445777	1.0000000
500	0.6993940	0.3832779	0.1122024	0.4148263	0.4657318	0.0448290	0.3287976	0.0399760	0.9445926	1.0000000
550	0.6960696	0.3150534	0.4440131	0.3642510	0.7018877	0.0379821	0.3252308	0.0760572	0.8645513	1.0000000
600	0.7276818	0.2310407	0.5313380	0.5676372	0.7549682	0.0348699	0.3476824	0.2284306	0.8337427	1.0000000
650	0.7782828	0.1920397	0.4908055	0.6883542	0.7470150	0.0409896	0.4210157	0.3451928	0.8218842	1.0000000
700	0.8202170	0.1770480	0.4334278	0.7141777	0.7019745	0.0686588	0.4925454	0.3774140	0.8173198	1.0000000
750	0.8456295	0.1729950	0.3991866	0.6773034	0.6532554	0.1194190	0.5303043	0.3605462	0.8155629	1.0000000
800	0.8579116	0.1732763	0.3903880	0.6113292	0.6186436	0.1731389	0.5395063	0.3313055	0.8148867	1.0000000
850	0.8625305	0.1742667	0.4013104	0.5461843	0.5970303	0.2093538	0.5342895	0.3118481	0.8146264	1.0000000
900	0.8638083	0.1742561	0.4248826	0.4962856	0.5847598	0.2242290	0.5271104	0.3097975	0.8145262	1.0000000
950	0.8643598	0.1730341	0.4536579	0.4640221	0.5792690	0.2260654	0.5252785	0.3232789	0.8144876	1.0000000
1000	0.8652901	0.1711592	0.4809523	0.4463923	0.5771023	0.2253072	0.5305469	0.3458407	0.8144728	1.0000000

0	0.8796382	0.1582480	0.7936084	0.2076962	0.4608016	0.4070642	0.6378989	0.5588499	0.8144635	1.0000000
50	0.8797115	0.1581873	0.7971102	0.2058034	0.4598648	0.4083182	0.6383817	0.5561792	0.7139586	0.3015805
100	0.8797750	0.1581349	0.8001577	0.2041740	0.4591341	0.4090571	0.6355921	0.4997134	0.4493998	0.2425202
150	0.8798297	0.1580898	0.8027774	0.2030636	0.4597676	0.4049190	0.6149199	0.3538858	0.2819840	0.2375259
200	0.8798769	0.1580515	0.8046473	0.2046458	0.4667508	0.3814123	0.5611178	0.2039416	0.2068089	0.2371036
250	0.8799168	0.1580230	0.8036737	0.2165559	0.4899901	0.3229974	0.4874196	0.1123426	0.1756000	0.2370679
300	0.8799466	0.1580223	0.7930207	0.2543365	0.5367901	0.2397217	0.4271952	0.0683616	0.1630224	0.2370649
350	0.8799508	0.1581084	0.7592433	0.3332787	0.5981230	0.1633826	0.3928664	0.0491505	0.1580337	0.2370646
400	0.8798818	0.1584179	0.6914593	0.4433871	0.6531837	0.1115019	0.3768499	0.0409299	0.1560744	0.2370646
450	0.8796330	0.1591811	0.6018671	0.5480892	0.6902802	0.0818066	0.3699931	0.0371755	0.1553098	0.2370646
500	0.8790269	0.1606610	0.5186231	0.6227768	0.7110596	0.0663081	0.3670441	0.0350262	0.1550128	0.2370646
550	0.8778546	0.1629954	0.4575920	0.6673116	0.7215856	0.0585986	0.3656029	0.0343811	0.2532534	0.9354841
600	0.8759827	0.1660233	0.4186218	0.6912818	0.7266865	0.0548487	0.3656285	0.0543406	0.5137706	0.9945444
650	0.8734786	0.1692819	0.3956160	0.7033040	0.7279862	0.0535786	0.3740731	0.1213622	0.6793946	0.9995387
700	0.8706359	0.1722479	0.3827388	0.7070398	0.7216028	0.0566351	0.4015204	0.1926770	0.7575707	0.9999610
750	0.8678515	0.1745874	0.3763314	0.6996160	0.7030315	0.0684140	0.4381130	0.2361061	0.7912759	0.9999967
800	0.8654569	0.1761876	0.3751593	0.6768091	0.6774487	0.0901905	0.4670795	0.2569982	0.8051965	0.9999997
850	0.8636460	0.1770275	0.3794842	0.6413739	0.6536992	0.1169692	0.4844724	0.2673004	0.8108056	1.0000000
900	0.8625098	0.1770955	0.3894355	0.6021317	0.6355152	0.1417591	0.4940570	0.2753965	0.8130314	1.0000000
950	0.8620840	0.1764349	0.4039711	0.5667694	0.6223704	0.1609479	0.5004979	0.2857213	0.8139058	1.0000000
1000	0.8623442	0.1752121	0.4210330	0.5382312	0.6125655	0.1750566	0.5069628	0.2996077	0.8142471	1.0000000

0	0.8796382	0.1582480	0.7936084	0.2076962	0.4608016	0.4070642	0.6378989	0.5588499	0.8144635	1.0000000
50	0.8796457	0.1592191	0.3832838	0.6489440	0.4480477	0.5240121	0.6580678	0.8304486	0.7640964	0.5891325
100	0.8784962	0.1663167	0.1975613	0.7404855	0.4148309	0.5766433	0.6923481	0.9080664	0.6270548	0.5543884
150	0.8721359	0.1929696	0.1181351	0.7515115	0.3815575	0.6149378	0.7113686	0.9215890	0.5161485	0.5514503
200	0.8500566	0.2626837	0.0866477	0.7461131	0.3556189	0.6431930	0.7179850	0.9218086	0.4558766	0.5512019
250	0.7991266	0.3729430	0.0748924	0.7398151	0.3375060	0.6604870	0.7175324	0.9210797	0.4278757	0.5511809
300	0.7262903	0.4801502	0.0708784	0.7354445	0.3263180	0.6682116	0.7118035	0.9206882	0.4158114	0.5511791
350	0.6575828	0.5545295	0.0697428	0.7328716	0.3209210	0.6682101	0.7018639	0.9205222	0.4108246	0.5511789
400	0.6084463	0.5963963	0.0695775	0.7315730	0.3202249	0.6621609	0.6901111	0.9204565	0.4088138	0.5511789
450	0.5785800	0.6168367	0.0696689	0.7311550	0.3231275	0.6521599	0.6792680	0.9204314	0.4080155	0.5511789
500	0.5621567	0.6257088	0.0697711	0.7313685	0.3283806	0.6407050	0.6709162	0.9204222	0.4077017	0.5511789
550	0.5593216	0.4963501	0.3065474	0.2071827	0.3448905	0.5251263	0.6326903	0.3181744	0.4952697	0.9620464
600	0.6014868	0.3173109	0.5192499	0.1021378	0.3859149	0.4394597	0.5142384	0.1672747	0.6479205	0.9967905
650	0.6815402	0.2258450	0.7194588	0.1085960	0.4559387	0.3128337	0.4280272	0.2404199	0.7394376	0.9997286
700	0.7610024	0.1856523	0.8278273	0.1837766	0.5441623	0.2023097	0.4456749	0.3747808	0.7827319	0.9999770
750	0.8172214	0.1688373	0.8288288	0.3140373	0.5966232	0.1596241	0.5119176	0.4733377	0.8014937	0.9999981
800	0.8496492	0.1621787	0.7443077	0.4198266	0.5993162	0.1795577	0.5696562	0.5232502	0.8092703	0.9999998
850	0.8660825	0.1601058	0.6433160	0.4556314	0.5791734	0.2346636	0.6041830	0.5341114	0.8124111	1.0000000
900	0.8734739	0.1602841	0.5766639	0.4387729	0.5536888	0.2935717	0.6189926	0.5178846	0.8136593	1.0000000
950	0.8761084	0.1614448	0.5516952	0.3969834	0.5287701	0.3368091	0.6202326	0.4901569	0.8141502	1.0000000
1000	0.8764294	0.1625870	0.5592591	0.3493602	0.5086329	0.3592530	0.6140909	0.4676089	0.8143419	1.0000000

0	0.8796382	0.1582480	0.7936084	0.2076962	0.4608016	0.4070642	0.6378989	0.5588499	0.8144635	1.0000000
50	0.8797103	0.1582192	0.7535600	0.4163006	0.4480865	0.4623157	0.8468804	0.5593426	0.8144635	1.0000000
100	0.8797184	0.1585609	0.6557954	0.4490190	0.4088246	0.5905999	0.9005855	0.5509689	0.8144635	1.0000000
150	0.8794569	0.1595642	0.5865012	0.4304318	0.3562508	0.6878249	0.9133098	0.5280024	0.8144635	1.0000000
200	0.8787418	0.1609874	0.5592786	0.4018809	0.3105575	0.7403584	0.9140766	0.4979139	0.8144635	1.0000000
250	0.8776642	0.1622450	0.5593479	0.3812400	0.2806271	0.7642142	0.9110104	0.4736713	0.8144635	1.0000000
300	0.8765679	0.1629303	0.5706121	0.3701437	0.2642412	0.7730633	0.9074512	0.4619145	0.8144635	1.0000000
350	0.8757795	0.1630663	0.5829595	0.3649266	0.2564746	0.7750429	0.9050599	0.4606689	0.8144635	1.0000000
400	0.8754054	0.1628961	0.5923852	0.3626221	0.2533694	0.7745600	0.9041827	0.4647213	0.8144635	1.0000000
450	0.8753585	0.1626362	0.5984297	0.3616565	0.2524315	0.7737436	0.9043710	0.4699785	0.8144635	1.0000000
500	0.8754881	0.1624011	0.6019049	0.3612850	0.2522926	0.7733525	0.9050269	0.4744541	0.8144635	1.0000000
550	0.8756751	0.1621519	0.6500997	0.1028555	0.2569765	0.7387659	0.6833024	0.4792782	0.8144635	1.0000000
600	0.8759710	0.1612102	0.7828250	0.0474058	0.2816166	0.6266764	0.6285600	0.4994841	0.8144635	1.0000000
650	0.8766987	0.1596228	0.8928669	0.0411735	0.3285239	0.5126087	0.6209094	0.5341646	0.8144635	1.0000000
700	0.8778571	0.1582406	0.9482065	0.0559314	0.3813087	0.4425471	0.6277042	0.5636806	0.8144635	1.0000000
750	0.8790670	0.1573532	0.9662311	0.0883296	0.4215933	0.4135312	0.6366034	0.5817126	0.8144635	1.0000000
800	0.8800328	0.1568784	0.9596346	0.1288618	0.4438443	0.4083530	0.6433269	0.5907094	0.8144635	1.0000000
850	0.8806715	0.1566907	0.9341406	0.1625045	0.4523860	0.4128787	0.6473363	0.5937213	0.8144635	1.0000000
900	0.8810172	0.1567053	0.8994842	0.1819805	0.4534446	0.4192581	0.6491848	0.5926022	0.8144635	1.0000000
950	0.8811333	0.1568582	0.8678919	0.1892697	0.4515881	0.4242281	0.6494728	0.5886997	0.8144635	1.0000000
1000	0.8810846	0.1570802	0.8463253	0.1896283	0.4493628	0.4269241	0.6486983	0.5835134	0.8144635	1.0000000

0	0.8796382	0.1582480	0.7936084	0.2076962	0.4608016	0.4070642	0.6378989	0.5588499	0.8144635	1.0000000
50	0.8975872	0.0633127	0.7060819	0.6770701	0.4598605	0.4083370	0.6387662	0.5609820	0.7904546	0.0859046
100	0.9403277	0.0275327	0.5334350	0.7799232	0.4589315	0.4098741	0.6399194	0.5184090	0.6472743	0.0086062
150	0.9722498	0.0157300	0.4262539	0.8022411	0.4582839	0.4100910	0.6284099	0.3690944	0.5790843	0.0020696
200	0.9876026	0.0141901	0.3751248	0.8071113	0.4617208	0.3955185	0.5754611	0.1627762	0.5526238	0.0015168
250	0.9931536	0.0167038	0.3527283	0.8098769	0.4810303	0.3401415	0.4894057	0.0689974	0.5424363	0.0014701
300	0.9943543	0.0199852	0.3429713	0.8177154	0.5277854	0.2503432	0.4283785	0.0374978	0.5385150	0.0014661
350	0.9938681	0.0226307	0.3377066	0.8360343	0.5910122	0.1694698	0.4009163	0.0272122	0.5370057	0.0014658
400	0.9928961	0.0244568	0.3328896	0.8626308	0.6450993	0.1177417	0.3906824	0.0238652	0.5364247	0.0014658
450	0.9919436	0.0257764	0.3272913	0.8876428	0.6786878	0.0899676	0.3870524	0.0227767	0.5362011	0.0014658
500	0.9911389	0.0269078	0.3215888	0.9048760	0.6958755	0.0763484	0.3857192	0.0224227	0.5361150	0.0014658
550	0.9777953	0.1254657	0.3246095	0.7107576	0.7036685	0.0700856	0.3881279	0.0720500	0.3351367	0.9155612
600	0.9379295	0.1629056	0.3430201	0.6793812	0.7047741	0.0686931	0.3954544	0.0806047	0.5092541	0.9928596
650	0.9003637	0.1755778	0.3612104	0.6748507	0.7018561	0.0704791	0.3990034	0.1118501	0.6709081	0.9993962
700	0.8776222	0.1787003	0.3729982	0.6713669	0.6977040	0.0735259	0.4093046	0.1651945	0.7527369	0.9999489
750	0.8668325	0.1787026	0.3798262	0.6650871	0.6893526	0.0800302	0.4311268	0.2139544	0.7890136	0.9999957
800	0.8626813	0.1779773	0.3845347	0.6524663	0.6747143	0.0932181	0.4564921	0.2477200	0.8042198	0.9999996
850	0.8615478	0.1772143	0.3896948	0.6309293	0.6567864	0.1128790	0.4776151	0.2687025	0.8104016	1.0000000
900	0.8615965	0.1764693	0.3972596	0.6024663	0.6396322	0.1353417	0.4925303	0.2824245	0.8128684	1.0000000
950	0.8620855	0.1756204	0.4080856	0.5718933	0.6251435	0.1565109	0.5027949	0.2937428	0.8138411	1.0000000
1000	0.8627995	0.1745739	0.4218155	0.5432444	0.6133656	0.1743041	0.5107701	0.3056954	0.8142217	1.0000000

0	0.8796382	0.1582480	0.7936084	0.2076962	0.4608016	0.4070642	0.6378989	0.5588499	0.8144635	1.0000000
50	0.8796716	0.1588113	0.4829229	0.7941863	0.4598688	0.4083005	0.6380169	0.5449904	0.8144635	1.0000000
100	0.8790059	0.1630069	0.2659711	0.9230168	0.4593323	0.4082590	0.6312774	0.4603342	0.8144635	1.0000000
150	0.8752966	0.1783111	0.1602135	0.9513134	0.4612730	0.3997365	0.6008398	0.2972105	0.8144635	1.0000000
200	0.8624930	0.2194786	0.1153791	0.9577337	0.4724683	0.3655185	0.5346473	0.1560815	0.8144635	1.0000000
250	0.8309426	0.2928238	0.0971764	0.9600594	0.5042891	0.2937607	0.4564264	0.0813505	0.8144635	1.0000000
300	0.7786850	0.3765525	0.0898416	0.9630458	0.5613639	0.2052593	0.3982699	0.0491195	0.8144635	1.0000000
350	0.7199461	0.4443623	0.0867289	0.9681603	0.6292577	0.1324833	0.3621844	0.0361896	0.8144635	1.0000000
400	0.6707132	0.4888834	0.0851176	0.9744802	0.6881298	0.0852024	0.3381488	0.0310971	0.8144635	1.0000000
450	0.6364011	0.5153501	0.0839979	0.9800373	0.7312102	0.0573116	0.3204068	0.0290589	0.8144635	1.0000000
500	0.6147699	0.5309552	0.0831003	0.9839759	0.7614117	0.0410968	0.3072185	0.0281909	0.8144635	1.0000000
550	0.6059429	0.4531990	0.2353237	0.8016404	0.7827476	0.0314973	0.2981307	0.0353548	0.8144635	1.0000000
600	0.6343492	0.3228878	0.2965957	0.7821466	0.7971489	0.0258384	0.2973894	0.0743365	0.8144635	1.0000000
650	0.6940775	0.2483380	0.3238424	0.7900225	0.8014904	0.0236038	0.3163216	0.1304853	0.8144635	1.0000000
700	0.7549295	0.2125403	0.3348476	0.7943746	0.7885371	0.0263579	0.3545330	0.1769425	0.8144635	1.0000000
750	0.7996222	0.1962129	0.3390393	0.7844608	0.7583329	0.0365299	0.3962405	0.2061132	0.8144635	1.0000000
800	0.8268037	0.1889104	0.3423558	0.7565878	0.7218409	0.0549075	0.4291259	0.2220461	0.8144635	1.0000000
850	0.8416005	0.1854978	0.3483267	0.7147974	0.6899382	0.0784722	0.4507847	0.2313223	0.8144635	1.0000000
900	0.8492574	0.1834757	0.3584951	0.6687128	0.6663539	0.1020459	0.4642317	0.2394407	0.8144635	1.0000000
950	0.8533645	0.1816896	0.3726172	0.6270823	0.6498398	0.1220252	0.4735688	0.2498304	0.8144635	1.0000000
1000	0.8559828	0.1797479	0.3891409	0.5935717	0.6378444	0.1378811	0.4819931	0.2637293	0.8144635	1.0000000

0	0.8796382	0.1582480	0.7936084	0.2076962	0.4608016	0.4070642	0.6378989	0.5588499	0.8144635	1.0000000
50	0.8979259	0.0616058	0.3567205	0.2012003	0.4300099	0.7044513	0.6378401	0.5310946	0.8021402	0.8796028
100	0.9412754	0.0258548	0.2215342	0.1588089	0.3589957	0.8029685	0.6274287	0.3985755	0.7742866	0.8694217
150	0.9731601	0.0154823	0.1867642	0.1000288	0.3090088	0.8325257	0.5868857	0.2364296	0.7533326	0.8685607
200	0.9879198	0.0154474	0.1861088	0.0630019	0.2909609	0.8326083	0.5210025	0.1382084	0.7421201	0.8684879
250	0.9929649	0.0173419	0.1930880	0.0478745	0.2978196	0.8179825	0.4632186	0.0955170	0.7369301	0.8684818
300	0.9942254	0.0181837	0.1986525	0.0459445	0.3192849	0.8004121	0.4297678	0.0808306	0.7346968	0.8684813
350	0.9944279	0.0181302	0.2015003	0.0524731	0.3437018	0.7869949	0.4147488	0.0774277	0.7337743	0.8684812
400	0.9944882	0.0178100	0.2022410	0.0643941	0.3631356	0.7788284	0.4091850	0.0775268	0.7334025	0.8684812
450	0.9945816	0.0175658	0.2014600	0.0778706	0.3755343	0.7744755	0.4075709	0.0780540	0.7332549	0.8684812
500	0.9946745	0.0175105	0.1996317	0.0893698	0.3823162	0.7723632	0.4072595	0.0780213	0.7331969	0.8684812
550	0.9798024	0.1265621	0.7178659	0.1016507	0.4312196	0.3121125	0.4108914	0.1609602	0.7487732	0.9888784
600	0.9406265	0.1484107	0.8689022	0.1654162	0.5466863	0.1633545	0.4570079	0.3530117	0.7780395	0.9990595
650	0.9099745	0.1544045	0.8678027	0.3105736	0.6038682	0.1395917	0.5346206	0.4736032	0.7973698	0.9999205
700	0.8935730	0.1564140	0.7671485	0.4253282	0.5981111	0.1837808	0.5906597	0.5284577	0.8070570	0.9999933
750	0.8859265	0.1576796	0.6519318	0.4549126	0.5726517	0.2543620	0.6189143	0.5400821	0.8113918	0.9999994
800	0.8822471	0.1591855	0.5807674	0.4288701	0.5442455	0.3169729	0.6282754	0.5230884	0.8132223	1.0000000
850	0.8799801	0.1608912	0.5578339	0.3800960	0.5178303	0.3569690	0.6259194	0.4943523	0.8139701	1.0000000
900	0.8781798	0.1622112	0.5705115	0.3290258	0.4980451	0.3742322	0.6177249	0.4721055	0.8142694	1.0000000
950	0.8768041	0.1626674	0.6049699	0.2882852	0.4874037	0.3751163	0.6096105	0.4663049	0.8143877	1.0000000
1000	0.8760677	0.1623020	0.6474432	0.2632045	0.4846808	0.3682464	0.6059105	0.4756819	0.8144340	1.0000000
