"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
150	0.7182846	0.1249627	0.6197417	0.1436614	0.2396977	0.4844385	0.4770259	0.4539819	0.5067918	0.7058045
200	0.5857104	0.2197635	0.5958818	0.0900216	0.2717372	0.4779193	0.5799519	0.3742501	0.6073341	0.8249977
250	0.6286088	0.1164598	0.5848776	0.0664852	0.2690348	0.5049081	0.4670096	0.5957846	0.8224100	0.8714038
300	0.4058448	0.0861345	0.7593361	0.1058433	0.3361169	0.5039736	0.6004759	0.5572454	0.7058891	0.7308685
350	0.5254842	0.1600839	0.6582897	0.0998367	0.2277959	0.4533942	0.5627522	0.7242793	0.6715072	0.8769297
400	0.5655584	0.1309204	0.8453253	0.0925764	0.2790137	0.6013757	0.3797766	0.6484494	0.5939051	0.8838004
450	0.4878482	0.1223942	0.6554778	0.0516438	0.3005757	0.5576385	0.5397852	0.7443053	0.6919627	0.7987503
500	0.5171409	0.1206363	0.7741084	0.0699393	0.3616449	0.5189987	0.5035823	0.6131359	0.5136159	0.7669515
550	0.5677239	0.1151759	0.7364421	0.0624070	0.2144223	0.4873721	0.6405334	0.5362332	0.6135305	0.7068745
600	0.6323251	0.1132201	0.6959504	0.0541029	0.3484337	0.3457134	0.4880160	0.4676014	0.6632677	0.9298326
650	0.6310467	0.1235525	0.6940358	0.0858369	0.3520262	0.3266428	0.4836323	0.3802217	0.6504111	0.8099381
700	0.7155431	0.1146210	0.7937840	0.1371603	0.3935776	0.3507128	0.5154722	0.4262735	0.6481174	0.6750960
750	0.6514060	0.0929940	0.7408116	0.1058620	0.4393738	0.2649716	0.3912781	0.4773910	0.6360059	0.8479080
800	0.6496264	0.1262624	0.6443390	0.2166015	0.4795873	0.2912798	0.5063285	0.4328495	0.7068034	0.7554451
850	0.6983282	0.1333360	0.6391316	0.2127024	0.4078137	0.2658394	0.6045834	0.6144325	0.6727392	0.8247960
900	0.6550340	0.1086396	0.5273325	0.1360999	0.3215038	0.3183807	0.4645060	0.5011214	0.6050777	0.7270487
950	0.6769167	0.1487138	0.6547333	0.1837100	0.4034234	0.4922281	0.4743021	0.5433902	0.5930889	0.7084825
1000	0.7262132	0.1330854	0.6019825	0.1233906	0.3720458	0.3106273	0.4273575	0.4575042	0.6055584	0.6919906

0	0.5976355	0.0545170	0.5995917	0.1714530	0.4029024	0.3354460	0.5567619	0.4100543	0.5858174	0.8202614
50	0.6700599	0.1168891	0.4116297	0.1452600	0.1904225	0.4231960	0.4643894	0.3492088	0.6883515	0.7257208
100	0.7454766	0.1372752	0.2892148	0.2416815	0.2788055	0.3961961	0.4943087	0.5128907	0.7159814	0.8514870
150	0.6842042	0.1361107	0.1637628	0.2405661	0.1180989	0.4053551	0.5326354	0.3010909	0.7175436	0.8788056
200	0.6990614	0.2197043	0.1053673	0.2168391	0.1571292	0.2584086	0.4195692	0.1554124	0.6841346	0.8043254
250	0.5976368	0.1831349	0.1132484	0.2073260	0.1327320	0.2890455	0.2845361	0.0970534	0.6634012	0.5732856
300	0.7319379	0.1613409	0.1101018	0.2402887	0.2353791	0.2118556	0.3405087	0.0345275	0.7414615	0.6825728
350	0.6457576	0.2297926	0.1430576	0.2661423	0.2223933	0.1090593	0.3021211	0.0958662	0.7069466	0.7883803
400	0.6270625	0.2794256	0.1579583	0.2294591	0.2262756	0.0604898	0.3530066	0.0918837	0.8819185	0.9349688
450	0.5649451	0.2210498	0.1705114	0.2549589	0.4085625	0.0465446	0.2390137	0.0556007	0.6567237	0.9356695
500	0.5753851	0.1652005	0.0987062	0.3230772	0.3284665	0.0406602	0.3227267	0.0376192	0.6578144	0.6828970
550	0.6086746	0.2151630	0.2002777	0.2334897	0.4149725	0.0729591	0.2769159	0.0527401	0.7309602	0.8710714
600	0.5511458	0.1971378	0.3667712	0.2959527	0.5514923	0.0660453	0.2791631	0.1864493	0.6607760	0.9061284
650	0.6023930	0.1828117	0.3749392	0.3897024	0.5190932	0.0799423	0.3213847	0.2520409	0.6079226	0.7060967
700	0.6710122	0.1427953	0.3886244	0.3953852	0.5084438	0.0416822	0.2780487	0.2344270	0.6224675	0.7179740
750	0.7634937	0.1374369	0.3745817	0.4539094	0.5653216	0.1154986	0.3339636	0.3258448	0.7284123	0.6769788
800	0.7833131	0.1332084	0.4348468	0.5192926	0.4795704	0.1155772	0.4410913	0.4446700	0.6286178	0.8580066
850	0.7252807	0.1481599	0.3449120	0.4054077	0.4404013	0.3730649	0.5017650	0.2570480	0.6039232	0.7137102
900	0.6066749	0.1615218	0.3525526	0.4226066	0.4653087	0.3189003	0.4779630	0.2759899	0.6024776	0.6479360
950	0.6833595	0.1654602	0.4373921	0.3571089	0.4606702	0.2973158	0.4043356	0.3131275	0.5705132	0.8481435
1000	0.6191993	0.1375356	0.3794144	0.2318546	0.4172722	0.2727585	0.4565710	0.3123298	0.6013888	0.7809060

0	0.5601556	0.0993068	0.5810636	0.1886335	0.3880077	0.3188672	0.5150825	0.4366874	0.5814750	0.7659737
50	0.5798107	0.1433931	0.5318531	0.1704309	0.3893147	0.3454291	0.5701864	0.3755584	0.5827408	0.4443163
100	0.6678090	0.2238036	0.5427718	0.1928127	0.2622559	0.3877090	0.4833741	0.2721529	0.4482748	0.2987125
150	0.5171592	0.1762867	0.5699763	0.1662050	0.2537863	0.2998270	0.4662319	0.3055584	0.2798341	0.1780029
200	0.7291601	0.1197283	0.5882307	0.1132645	0.4172021	0.2938165	0.4879624	0.1595034	0.2513595	0.1826352
250	0.6854424	0.1863716	0.6682368	0.1009590	0.3378391	0.2226077	0.3833814	0.1399289	0.1143678	0.1961213
300	0.6971020	0.1636231	0.6893600	0.1298608	0.4092181	0.1870750	0.3365608	0.0656330	0.1168939	0.1754061
350	0.6134112	0.1198001	0.6250409	0.1972339	0.5047005	0.0790879	0.2742306	0.0411921	0.0964163	0.1920032
400	0.7394939	0.0998354	0.7130439	0.3864310	0.6367694	0.1088755	0.2935266	0.0482755	0.1181290	0.2390851
450	0.6974570	0.1705730	0.6569246	0.4145123	0.5319752	0.1104982	0.3564463	0.0331886	0.1243921	0.1424762
500	0.5855744	0.1137515	0.4628628	0.3859858	0.4960291	0.0441384	0.2892797	0.0604892	0.1098114	0.1941964
550	0.6643499	0.1322998	0.3960333	0.4304488	0.5462588	0.0336085	0.2890260	0.0149203	0.1244154	0.4847004
600	0.7318731	0.1255136	0.3785029	0.4481511	0.5645199	0.0456188	0.2713128	0.0486765	0.2672052	0.5843865
650	0.7811738	0.1546082	0.3542444	0.6390056	0.6432210	0.0559280	0.2063329	0.0873576	0.3996663	0.7266299
700	0.9742317	0.0998018	0.3926607	0.5557627	0.4596837	0.0434904	0.2422619	0.1089071	0.6655241	0.7299241
750	0.6058873	0.1149303	0.3277855	0.4944193	0.5178554	0.0639168	0.3376524	0.2344120	0.5988377	0.8147418
800	0.6540511	0.1353011	0.2907448	0.5059099	0.5856920	0.0502014	0.3607823	0.1792342	0.5123020	0.9020786
850	0.6252065	0.1527795	0.2645605	0.4762584	0.5201861	0.1239896	0.4353392	0.2184039	0.6016308	0.8526408
900	0.6872145	0.1061126	0.3086138	0.5731147	0.5013382	0.1273652	0.4539163	0.2464118	0.6168125	0.6817500
950	0.6164782	0.1051917	0.2776714	0.4948602	0.3744927	0.2011211	0.4101234	0.1629175	0.5663449	0.8613022
1000	0.7261198	0.0799840	0.2446178	0.5066777	0.4786579	0.1561486	0.3648305	0.2135989	0.6810439	0.7732781

0	0.7486296	0.0762018	0.6839870	0.1626789	0.3517735	0.3255252	0.3919505	0.4927371	0.5761844	0.7455588
50	0.6893390	0.1238551	0.4717095	0.3339133	0.3961134	0.3456570	0.5330160	0.4278036	0.8041120	0.5466829
100	0.6162650	0.1226306	0.3147893	0.4270989	0.3212998	0.3312324	0.4390392	0.6878602	0.5898395	0.4843728
150	0.7563387	0.1091568	0.2021509	0.4363583	0.2414808	0.4961940	0.4883333	0.6936110	0.5873900	0.4363296
200	0.6465284	0.2251699	0.0989538	0.4477221	0.4227238	0.4661512	0.5923757	0.6419254	0.3766624	0.3673521
250	0.7043237	0.2928881	0.0660594	0.5276250	0.2659151	0.4133257	0.5953689	0.6984359	0.3569752	0.4193629
300	0.6616463	0.2971154	0.0761025	0.4721634	0.2972449	0.5453641	0.6253956	0.6878455	0.3001488	0.4961890
350	0.6559881	0.4666217	0.0579695	0.4410467	0.1975954	0.5663532	0.4808114	0.6859419	0.3433356	0.4366494
400	0.4224841	0.5488477	0.0678490	0.5838676	0.1924046	0.5027423	0.5730765	0.7676109	0.3704648	0.4992766
450	0.4131654	0.4086444	0.0848360	0.6008278	0.2121401	0.5415353	0.5521731	0.6187533	0.3790073	0.4738004
500	0.4453161	0.4983325	0.0539894	0.5135091	0.2099549	0.5287004	0.5784283	0.7466113	0.4401779	0.4504254
550	0.4691434	0.4824877	0.1242190	0.4678274	0.1939587	0.5336563	0.4781514	0.5993560	0.3528867	0.4465917
600	0.4794709	0.2819363	0.2677677	0.1926848	0.1955843	0.4132364	0.2984539	0.1771868	0.5285207	0.9061149
650	0.4201051	0.2121505	0.4784028	0.2043421	0.3136174	0.2176176	0.4571069	0.1665979	0.4707922	0.8789069
700	0.5426799	0.1555487	0.5927038	0.1914126	0.4297494	0.2089394	0.4009865	0.2450157	0.7059172	0.7218858
750	0.5799877	0.1396648	0.5128588	0.1535290	0.5159213	0.1588352	0.4370415	0.3902680	0.6767313	0.8574561
800	0.5598543	0.0986621	0.5777946	0.3041977	0.4617799	0.1594299	0.4457159	0.3648978	0.6938848	0.8084550
850	0.5785067	0.1451448	0.5431989	0.3977009	0.5466623	0.1837684	0.4290375	0.3269178	0.6173526	0.7647503
900	0.7722989	0.1590252	0.4959102	0.5613868	0.4259031	0.2392145	0.4236076	0.3779419	0.6785584	0.8533805
950	0.7156612	0.1002831	0.3294961	0.2982671	0.3096991	0.2172719	0.5066921	0.3885764	0.6565394	0.8372160
1000	0.7664545	0.0838565	0.4057698	0.2847801	0.3569311	0.2780961	0.5158656	0.3896429	0.6667600	0.7806543

0	0.7343326	0.0661705	0.5876723	0.2590733	0.3589069	0.2750233	0.4631727	0.4126046	0.6593494	0.7688577
50	0.6347200	0.1161610	0.5176682	0.1942252	0.2818002	0.4656883	0.5221260	0.4628362	0.5849497	0.7358205
100	0.6562921	0.1699986	0.5407056	0.3016301	0.2890691	0.3805817	0.6348348	0.5259858	0.5944561	0.7980943
150	0.6988970	0.1082810	0.4181714	0.2898886	0.3300347	0.4918594	0.6389632	0.4494501	0.7107978	0.7587026
200	0.6254973	0.1092168	0.5714718	0.3777463	0.2527643	0.5129206	0.6936934	0.3984434	0.6035742	0.6174218
250	0.7888830	0.1180248	0.4128072	0.2887708	0.3175287	0.6339201	0.6907396	0.4525246	0.6190532	0.8583109
300	0.6603076	0.1135843	0.3661586	0.3761965	0.2160731	0.5622660	0.5701320	0.3595831	0.7343577	0.7067789
350	0.5708523	0.1901026	0.4590333	0.2647298	0.2125442	0.4653748	0.5971715	0.5137518	0.6303823	0.7680450
400	0.6044969	0.2280914	0.3620536	0.2292150	0.2866317	0.5156081	0.7833687	0.3439138	0.6610595	0.6922114
450	0.7519487	0.1214727	0.4560382	0.2765044	0.2202764	0.5658907	0.6907258	0.3050568	0.5926780	0.7679305
500	0.5582229	0.1344358	0.4757475	0.3141066	0.2146004	0.6392354	0.6486866	0.3765051	0.5844548	0.7506289
550	0.6760230	0.0774383	0.4243097	0.1993257	0.2112156	0.4836077	0.5865381	0.3311333	0.5662587	0.7935686
600	0.8307450	0.1668280	0.4686661	0.1034007	0.1920977	0.5237975	0.4942760	0.3413369	0.5752376	0.7553154
650	0.7752535	0.1652742	0.6177058	0.0600594	0.3147750	0.4890057	0.5148475	0.4417743	0.6490171	0.7655497
700	0.5274255	0.1539024	0.8414496	0.0896314	0.2892846	0.2745761	0.5151049	0.4859775	0.5219890	0.8617428
750	0.7438743	0.1133001	0.6034038	0.1060818	0.4390820	0.3287842	0.5088881	0.4875116	0.6837743	0.7381153
800	0.7152881	0.0952004	0.6924227	0.1604669	0.3619960	0.3137640	0.4669650	0.3936346	0.7309737	0.7722479
850	0.6457143	0.1164794	0.8307432	0.0890718	0.2577021	0.2036417	0.4638469	0.4655934	0.6823606	0.9816104
900	0.7033716	0.1108780	0.6055968	0.1682877	0.3804978	0.2471101	0.4941127	0.5597193	0.8769204	0.6812110
950	0.5925789	0.1280731	0.7128275	0.1190298	0.3412076	0.2926340	0.5436698	0.4987143	0.7700579	0.7256499
1000	0.5139680	0.0999448	0.6353094	0.1046829	0.2975630	0.4142136	0.5026132	0.3873306	0.7265925	0.6439837

0	0.5864890	0.1257050	0.5908834	0.2232197	0.3391991	0.3394797	0.6155526	0.4350432	0.6041071	0.7929638
50	0.7669052	0.1637486	0.4861700	0.3207971	0.2994535	0.2370070	0.4889802	0.5039931	0.6132831	0.2952076
100	0.8097390	0.0773946	0.4510276	0.4217710	0.3778470	0.2324644	0.4350177	0.4745588	0.5373364	0.0827068
150	0.7825930	0.0265878	0.3868564	0.5848985	0.4107049	0.2275285	0.5612927	0.3659521	0.4519519	0.0203177
200	0.7166159	0.0101754	0.3748999	0.5292321	0.4555658	0.1809316	0.4805748	0.1644127	0.4686662	0.0087477
250	0.7543848	0.0059394	0.3331423	0.6117639	0.4163574	0.1843179	0.3769422	0.0682510	0.3621285	0.0115955
300	0.7339559	0.0142884	0.2147061	0.6226178	0.5379489	0.1661286	0.2838258	0.0308858	0.3914112	0.0021482
350	0.7965518	0.0116295	0.2559173	0.7322561	0.5233287	0.1398073	0.2683069	0.0140035	0.4315268	0.0013484
400	0.8971864	0.0092306	0.2512181	0.6750561	0.4061321	0.0615275	0.3145994	0.0233993	0.3985666	0.0024891
450	0.7583878	0.0408465	0.2563377	0.6832938	0.5005717	0.0418583	0.3265935	0.0058293	0.3296708	0.0057708
500	0.6726565	0.0138947	0.1957659	0.6508670	0.5365010	0.0583185	0.3127778	0.0248086	0.4086904	0.0046735
550	0.7236680	0.0438771	0.1621753	0.6156465	0.6135396	0.0316687	0.2622088	0.0203961	0.3960205	0.4015292
600	0.8090634	0.0775233	0.2242344	0.5450974	0.5833530	0.0432441	0.2536836	0.0364914	0.4395561	0.6979091
650	0.6546572	0.1552001	0.2703402	0.4954771	0.5555970	0.0437770	0.2931152	0.1001085	0.4516839	0.5912620
700	0.6856706	0.0885001	0.2615252	0.6940975	0.5530344	0.0476325	0.3321036	0.1058349	0.4617325	0.6552492
750	0.7431405	0.1197361	0.2867899	0.6086051	0.4671206	0.0591795	0.3061548	0.1531206	0.4444694	0.8256135
800	0.6821144	0.1349400	0.2657353	0.6717554	0.5367406	0.0815843	0.4232241	0.1534017	0.5189499	0.8912292
850	0.6800163	0.1418358	0.3380722	0.5280345	0.5237249	0.0307728	0.2972658	0.1293189	0.5650891	0.8907421
900	0.6989608	0.1091128	0.2904393	0.5273894	0.4957667	0.0554752	0.3189117	0.1769903	0.5113490	0.6994165
950	0.6486210	0.1494200	0.3343541	0.4182644	0.5192055	0.0650241	0.3669141	0.1567863	0.5628529	0.6765030
1000	0.6554122	0.1348424	0.4348417	0.3904926	0.4735536	0.1117079	0.3611011	0.2181255	0.6612589	0.8169429

0	0.6746436	0.0811227	0.7552129	0.1730656	0.4239567	0.2831998	0.5113048	0.3743679	0.6146819	0.8037539
50	0.6429023	0.1340589	0.4460483	0.3588498	0.4019833	0.2957369	0.5032620	0.3332740	0.5537283	0.7291768
100	0.7047583	0.0959514	0.2830367	0.5698399	0.4827330	0.3157679	0.4695694	0.4298482	0.6024130	0.7458754
150	0.8458275	0.1562752	0.1511662	0.7716574	0.4283992	0.2628836	0.5047757	0.2678998	0.5874703	0.7568250
200	0.7213021	0.1331326	0.0663042	0.6132587	0.2992664	0.2342314	0.4258906	0.1768141	0.5213321	0.9537692
250	0.6177922	0.1983283	0.0701144	0.5958934	0.2922761	0.2724633	0.4784546	0.1128727	0.7649722	0.8315199
300	0.6745275	0.2286280	0.0910515	0.7116265	0.4072429	0.1742435	0.2976896	0.0540696	0.5884701	0.6754323
350	0.4539276	0.3982644	0.0492037	0.7468964	0.4262625	0.1060284	0.3025230	0.0297141	0.6766066	0.7913736
400	0.4829961	0.4801752	0.0449999	0.8415108	0.5338183	0.0748857	0.2385944	0.0611817	0.5891268	0.6348159
450	0.4224595	0.5381403	0.1219455	0.7480515	0.7115558	0.0281453	0.2344944	0.0059420	0.5550136	0.7434647
500	0.4367101	0.4761188	0.0378411	0.5929031	0.7424028	0.0302381	0.2549571	0.0326287	0.6342031	0.7964923
550	0.4466239	0.5021841	0.1502304	0.6229412	0.4807038	0.0138842	0.2588365	0.0366152	0.5630557	0.7734644
600	0.3470745	0.3926670	0.1542950	0.5974500	0.6276986	0.0115645	0.2230051	0.0343934	0.5398589	0.7389762
650	0.5191902	0.3064063	0.2204512	0.5772259	0.5602405	0.0196099	0.1808402	0.0987908	0.5634559	0.7267511
700	0.4639097	0.3640515	0.2618523	0.7164880	0.6745404	0.0168678	0.1832312	0.1610015	0.5904312	0.7862455
750	0.5141867	0.1779486	0.2187826	0.5994938	0.6163878	0.0129407	0.3618480	0.1800347	0.6371930	0.8640576
800	0.5043214	0.1752705	0.1986095	0.5666272	0.6037622	0.0192182	0.3204162	0.1264197	0.6228729	0.8019438
850	0.7347845	0.1332992	0.3241289	0.5821213	0.5502102	0.1367600	0.3535123	0.1304109	0.6674966	0.7486608
900	0.7473369	0.1250122	0.2917313	0.4249331	0.5835684	0.0743091	0.3297644	0.1267522	0.6340608	0.8799570
950	0.7196885	0.1541190	0.2617208	0.4672774	0.5898007	0.0500361	0.2809269	0.1907361	0.5473228	0.7966324
1000	0.7102697	0.1708259	0.3213583	0.6154008	0.4977616	0.0702014	0.4611990	0.2040331	0.5110568	0.6563852

0	0.6916532	0.0601185	0.6917540	0.1646042	0.3935739	0.3522224	0.4928174	0.4487932	0.5431377	0.8101241
50	0.6254717	0.0910672	0.4122537	0.1970307	0.4229260	0.3903657	0.5296718	0.4333845	0.5967781	0.7348564
100	0.8067495	0.0516087	0.3335201	0.2291623	0.2939610	0.4411297	0.5287096	0.4051628	0.6483903	0.7996091
150	0.6439006	0.0324058	0.1798052	0.1706618	0.2057239	0.7008034	0.4023251	0.3038599	0.7385776	0.6899198
200	0.7159424	0.0290212	0.1423521	0.0554800	0.1897442	0.5925845	0.4323768	0.2036032	0.5198460	0.5636068
250	0.6793717	0.0025439	0.1579963	0.0818064	0.2976574	0.5291313	0.2552616	0.1680503	0.5714374	0.6383092
300	0.7618470	0.0276907	0.1731994	0.0396136	0.3624132	0.6209903	0.3327774	0.0563480	0.6100922	0.6416238
350	0.6834018	0.0142574	0.1902820	0.0773007	0.2997134	0.6187153	0.2386349	0.0554944	0.7189683	0.5841207
400	0.7165883	0.0150888	0.1626445	0.0649250	0.2534091	0.5459868	0.2793509	0.0741847	0.4948309	0.7062712
450	0.7874545	0.0090184	0.2352740	0.1036637	0.3244091	0.5499858	0.2978756	0.1376271	0.5798636	0.7047122
500	0.8078004	0.0184048	0.2121795	0.1491697	0.2965416	0.6477099	0.3554925	0.0894436	0.5685534	0.6835102
550	0.6843729	0.0570616	0.3410270	0.0799911	0.2662957	0.4872415	0.3342568	0.0820358	0.5289891	0.7137949
600	0.6659524	0.1152956	0.5765573	0.0837610	0.3423715	0.2464568	0.2700177	0.2514244	0.6704944	0.6938733
650	0.6110570	0.1218444	0.8076715	0.1799582	0.5547043	0.1850027	0.3088099	0.3441861	0.7540524	0.8662050
700	0.7496635	0.1590846	0.5678882	0.3222030	0.4443432	0.0942474	0.4369841	0.3708961	0.6209171	0.6728047
750	0.6335141	0.1291425	0.4841857	0.3284445	0.3398706	0.2543991	0.5306413	0.3894734	0.6048021	0.9085365
800	0.6491657	0.0900686	0.5359594	0.3332310	0.3308312	0.2389476	0.5056734	0.4004950	0.5321306	0.7315818
850	0.6626743	0.1350723	0.3619973	0.3148605	0.3218815	0.3002532	0.4744760	0.3445201	0.5944416	0.7584383
900	0.6808516	0.1234522	0.3078075	0.3887934	0.4650478	0.1775097	0.4216362	0.3179385	0.6455182	0.7132017
950	0.7690953	0.2673699	0.4954382	0.2571131	0.4441673	0.2613397	0.4922422	0.3563680	0.5446243	0.6367212
1000	0.6761029	0.1235482	0.4526418	0.2221140	0.4538512	0.2359470	0.4140793	0.3607492	0.5534281	0.9182612
