"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
650	0.7985686	0.1430462	0.9767731	0.0529540	0.3397827	0.5468794	0.6783996	0.5349222	0.7735506	1.0755926
700	0.8541133	0.1170234	1.0306769	0.0363181	0.3065457	0.5527895	0.6125536	0.5564235	0.7850443	1.0550387
750	0.7472442	0.1341268	1.0231554	0.0500208	0.3409884	0.5583251	0.6389272	0.4881787	0.7929627	1.0507633
800	0.8652359	0.1514220	1.0017987	0.0629774	0.3713929	0.3692260	0.6359814	0.6108161	0.7713649	0.9602942
850	0.8945454	0.1517438	0.9365028	0.1160375	0.5115004	0.2890819	0.5906921	0.6128676	0.7477841	1.0593180
900	0.9522282	0.1563195	0.9029300	0.1520200	0.4878548	0.2803900	0.5737824	0.6002036	0.7973646	0.9694763
950	0.8856226	0.1556365	0.8784780	0.3209538	0.5585872	0.3203401	0.6760794	0.5672633	0.7777558	0.9947891
1000	0.8492703	0.1498171	0.8246549	0.3768083	0.5303219	0.2970034	0.6226123	0.5419762	0.9074824	1.0311651

0	0.9229562	0.1377329	0.8462942	0.2660769	0.4970397	0.4218688	0.6289126	0.5511880	0.7807635	0.9624499
50	0.6904556	0.1419635	0.6868512	0.1465709	0.4250112	0.4868588	0.6409223	0.5852689	0.7528013	0.9735723
100	0.6679475	0.1553663	0.8578587	0.1942131	0.4091878	0.5368352	0.6693785	0.6291071	0.6919986	0.9867660
150	0.7107889	0.1573463	0.8123448	0.1338544	0.3977069	0.5529084	0.5964246	0.6473831	0.7755847	1.0554161
200	0.7038279	0.1490164	0.7784086	0.1086772	0.3789913	0.5621392	0.5744960	0.6152190	0.8240141	1.0009675
250	0.6545362	0.2047166	0.8784845	0.0665495	0.3638524	0.5234656	0.6390353	0.7317731	0.8996524	0.9624651
300	0.6816493	0.1677449	0.9207829	0.0971644	0.4127323	0.5947298	0.7293119	0.8305557	0.8595487	0.9775503
350	0.6616034	0.1728681	0.9347826	0.1119745	0.3796470	0.6416984	0.6632597	0.8152977	0.8908140	1.0164577
400	0.6317060	0.1669953	0.8997240	0.0866627	0.3020574	0.6108405	0.6961860	0.7599581	0.8584092	1.0974867
450	0.6205727	0.1587598	0.8483060	0.0691272	0.3426894	0.6603775	0.7127685	0.7648004	0.8415513	1.0694384
500	0.6249973	0.1644927	0.8991576	0.0944758	0.3447479	0.6616325	0.6814446	0.7409170	0.7948227	0.9928564
550	0.7828501	0.1429623	0.9375633	0.0763311	0.3384480	0.5772260	0.6921284	0.6197181	0.8506132	1.0139741
600	0.8789716	0.1584940	1.0072956	0.0990595	0.4038011	0.4772747	0.6481977	0.5560676	0.8621912	1.0439370
650	0.8820940	0.1330113	0.9072951	0.1311252	0.4152652	0.4523482	0.5811017	0.5923845	0.8626529	0.8964337
700	0.9052375	0.1346211	0.9765486	0.1738635	0.4293428	0.3852885	0.6482993	0.5930995	0.8691744	0.9587221
750	0.9758238	0.1779253	0.9075341	0.2738835	0.4442221	0.2867712	0.6475838	0.6459994	0.9582836	0.9967782
800	0.8590222	0.1852872	0.8275615	0.2213099	0.4854016	0.4091566	0.6947688	0.6936245	0.8880618	1.0084666
850	0.8661180	0.1772523	0.7459219	0.2008908	0.4867199	0.4703254	0.6735550	0.6198844	0.7916929	0.9251283
900	0.8520342	0.1713126	0.7977218	0.1703020	0.4637953	0.4243929	0.6986703	0.6154121	0.7763572	0.8987872
950	0.9019608	0.1454951	0.8162495	0.1580596	0.4750782	0.5215776	0.6778934	0.5606218	0.8219020	0.8968912
1000	0.8795655	0.1221744	0.7873663	0.1660046	0.4051271	0.4598130	0.6868283	0.5517385	0.7914457	0.9333644

0	0.9229562	0.1377329	0.8462942	0.2660769	0.4970397	0.4218688	0.6289126	0.5511880	0.7807635	0.9624499
50	0.9142028	0.1804778	0.3741844	0.3348779	0.2470679	0.4537715	0.6158308	0.5814979	0.8993951	0.9895779
100	0.9641914	0.1692083	0.2241771	0.2556792	0.2244222	0.4679680	0.6402515	0.4329078	0.9506043	1.0218718
150	0.8202001	0.1932545	0.1686902	0.3231038	0.1815163	0.3700257	0.6339146	0.2992685	0.9532087	1.1138095
200	0.8531439	0.2256975	0.1469304	0.3275724	0.1601691	0.3613154	0.5386413	0.1540446	0.9060087	0.9873410
250	0.7914966	0.2495820	0.1404362	0.3137284	0.2422968	0.2403044	0.4556399	0.0760234	0.9171093	0.9927744
300	0.7894724	0.2708125	0.1614990	0.3526862	0.3280228	0.1574581	0.3789493	0.0460915	1.0001923	1.0100014
350	0.8211761	0.2997442	0.1414160	0.3080795	0.4044514	0.1130476	0.3165581	0.0649285	0.9635769	0.9218814
400	0.7050391	0.2828552	0.1249961	0.3353950	0.4418739	0.0660312	0.3805034	0.0765298	0.9090454	0.9917612
450	0.8102013	0.2590571	0.1554831	0.4273843	0.4410559	0.0562687	0.3684966	0.0753005	0.9120880	1.0835739
500	0.8299306	0.2687906	0.1465901	0.4212237	0.4256289	0.0667398	0.3685335	0.0611940	0.9904487	1.0246254
550	0.8697769	0.2452599	0.4008171	0.3071640	0.6073877	0.0487532	0.4338068	0.0667931	0.8705551	0.9832591
600	0.8311010	0.2120630	0.5136338	0.4899357	0.6825863	0.0709692	0.3884528	0.2353509	0.7852053	1.0524402
650	0.7491362	0.1808549	0.5555618	0.5308437	0.6475606	0.0555269	0.4109896	0.3474316	0.8303811	0.9899061
700	0.7803999	0.1550936	0.5130928	0.5680589	0.6294470	0.1218877	0.4962673	0.3981154	0.8308156	1.0026242
750	0.8859614	0.1815030	0.4856792	0.6106542	0.6056259	0.1221243	0.5678579	0.4314249	0.7794592	0.9896424
800	0.9444710	0.1905303	0.4366298	0.5420611	0.5602797	0.2482960	0.6926616	0.4426734	0.7691777	0.9842006
850	0.8501906	0.2152798	0.4208950	0.4469434	0.6070488	0.4183413	0.6459853	0.3946842	0.8135853	1.0074376
900	0.8605571	0.2090964	0.4470349	0.4495521	0.5228359	0.4327667	0.6341680	0.3857190	0.8095344	0.9804925
950	0.7928921	0.1474774	0.4246819	0.3153302	0.4926289	0.3296217	0.6172789	0.3518434	0.8628370	1.0594557
1000	0.8043261	0.2061967	0.5253293	0.2113345	0.4933007	0.3574308	0.5562162	0.4726222	0.7967072	1.0362793

0	0.9229562	0.1377329	0.8462942	0.2660769	0.4970397	0.4218688	0.6289126	0.5511880	0.7807635	0.9624499
50	0.8743071	0.1925310	0.7779352	0.3239212	0.4447351	0.4317985	0.7163777	0.4561460	0.6710091	0.2781975
100	0.7949073	0.2153247	0.7224336	0.1911306	0.3668572	0.4835306	0.6290616	0.4026531	0.4450895	0.2116955
150	0.7865706	0.1748299	0.8261906	0.1427472	0.3837527	0.3693092	0.5931965	0.2873223	0.3016130	0.2460969
200	0.8371465	0.1765660	0.9221795	0.1419398	0.4834834	0.3497822	0.5081182	0.1485719	0.2082274	0.2091457
250	0.8297840	0.1595963	0.9045047	0.1675670	0.5155912	0.2626720	0.4361857	0.0849243	0.1474477	0.2233173
300	0.8220928	0.1751954	0.9328064	0.2372777	0.5845056	0.1670499	0.3603271	0.0634963	0.1624310	0.1903675
350	0.7801476	0.1562236	0.9994971	0.3554512	0.7016627	0.1250848	0.3504491	0.0413690	0.1586442	0.2297398
400	0.8316371	0.1588353	0.7783732	0.6071020	0.6767785	0.0795121	0.3931134	0.0308018	0.1869450	0.2080168
450	0.8312363	0.1625201	0.6148943	0.5636017	0.6991358	0.0519063	0.4016244	0.0470612	0.1793642	0.2316339
500	0.9105763	0.1496579	0.5599097	0.5529398	0.7664235	0.0579347	0.3938460	0.0340696	0.1717281	0.2550568
550	0.9685003	0.1774044	0.4854240	0.7108679	0.7498766	0.0453493	0.3635919	0.0388907	0.2527161	0.8287460
600	0.8827593	0.1447821	0.4310791	0.7262298	0.7177604	0.0598511	0.4323298	0.0746028	0.4720371	0.9376252
650	0.9864985	0.2053143	0.3437454	0.7219122	0.7003234	0.0493470	0.3289076	0.1257711	0.6406866	0.9872173
700	0.9021286	0.1862577	0.3503383	0.6639227	0.7275816	0.0498556	0.3780730	0.2350913	0.7268260	1.0551145
750	0.8397962	0.2091405	0.4095250	0.6436679	0.6574667	0.0718661	0.4854174	0.2895389	0.7852309	0.9663925
800	0.7742105	0.1959725	0.4295028	0.6272013	0.7238297	0.0987073	0.4639610	0.2763764	0.7871982	1.0601510
850	0.8571760	0.1814019	0.3994022	0.7713364	0.6008172	0.1803235	0.5069789	0.2558370	0.7547140	0.9945135
900	0.8844639	0.1824509	0.4267449	0.5722394	0.5518032	0.1954797	0.4800291	0.2511361	0.7368153	0.9692040
950	0.8555593	0.1833446	0.3704312	0.5619329	0.5769800	0.2040727	0.5816603	0.2886175	0.8302541	0.9483689
1000	0.8837784	0.1476747	0.3766731	0.4939477	0.5822748	0.2167329	0.4572144	0.1914347	0.8329767	0.9786143

0	0.9229562	0.1377329	0.8462942	0.2660769	0.4970397	0.4218688	0.6289126	0.5511880	0.7807635	0.9624499
50	0.8702641	0.1562457	0.3505655	0.6703529	0.4795445	0.4626620	0.5592251	0.7787825	0.8912915	0.5395921
100	0.8232778	0.2001487	0.1757036	0.7551307	0.4294579	0.5101381	0.7007254	0.9197332	0.5990802	0.5374054
150	0.8305125	0.1930287	0.1043009	0.8467196	0.3821499	0.4810175	0.7238946	1.0267333	0.5674015	0.5479838
200	0.9094957	0.3267499	0.0499360	0.7300361	0.4267558	0.6452713	0.7080702	0.9189303	0.4877779	0.5341128
250	0.7344153	0.4371053	0.0850983	0.6652529	0.3844025	0.6649115	0.7148074	0.9581513	0.3252595	0.5195305
300	0.7242212	0.5773625	0.0684930	0.7915002	0.3302937	0.7301298	0.7053118	0.9441207	0.3833677	0.5926372
350	0.5512439	0.6323455	0.0648197	0.7926993	0.3166343	0.7272972	0.7277359	0.9084221	0.4667025	0.6082971
400	0.5164829	0.5800991	0.0795777	0.7171207	0.2821005	0.6492683	0.6756234	0.9367903	0.4257759	0.6118258
450	0.5498615	0.5360589	0.0739582	0.7992046	0.3094136	0.7189748	0.6629125	0.9545399	0.4503032	0.4994364
500	0.5294049	0.5231284	0.0659155	0.7380092	0.3115286	0.7168319	0.6360376	0.9676892	0.4650443	0.5144731
550	0.5400011	0.4869220	0.2908727	0.1911101	0.2859405	0.5756890	0.6781614	0.2993653	0.5638207	1.0012309
600	0.5813176	0.3208068	0.4747023	0.0981531	0.3816294	0.3749773	0.4608974	0.1678581	0.7492738	0.9735139
650	0.6726670	0.1947429	0.6792467	0.1293714	0.5012081	0.2572841	0.5099846	0.2643793	0.8292457	1.0208379
700	0.7976858	0.1631887	0.7381663	0.2844065	0.5140109	0.2034522	0.4561900	0.4195129	0.8359871	0.9854414
750	0.7172686	0.1636558	0.7380410	0.3775441	0.6435341	0.1768864	0.5741941	0.5259672	0.8092896	1.0599642
800	0.7664576	0.1595216	0.7176720	0.5645147	0.6476923	0.1997780	0.5816694	0.5113850	0.8887358	1.0953637
850	0.8810209	0.1507119	0.5571559	0.6177314	0.6036457	0.2771452	0.6045754	0.4918298	0.8265526	0.9656379
900	0.8380570	0.1637905	0.5172444	0.5435426	0.5617843	0.3359941	0.6135943	0.4790421	0.7633956	1.0456467
950	0.8641340	0.1663459	0.4709799	0.3732774	0.4937088	0.3317919	0.6589017	0.4839123	0.7745812	1.0241817
1000	0.9470101	0.1425982	0.5322831	0.3529148	0.4902721	0.3768154	0.6408292	0.4027947	0.8027138	1.0235669

0	0.9229562	0.1377329	0.8462942	0.2660769	0.4970397	0.4218688	0.6289126	0.5511880	0.7807635	0.9624499
50	0.9575663	0.1483640	0.7290536	0.3546897	0.3971662	0.4652971	0.8365304	0.6663386	0.8281464	1.1119742
100	0.8473713	0.1389383	0.6826266	0.4470660	0.4279996	0.5647282	0.8293470	0.6154456	0.8591944	0.9726469
150	0.8679137	0.1601994	0.6184448	0.4825013	0.3728000	0.6797767	0.8696467	0.5814486	0.8339479	1.0200822
200	0.9546979	0.1638440	0.6390770	0.3979265	0.2912854	0.8056599	0.8485670	0.5319257	0.8333937	1.0082991
250	0.8412617	0.1776880	0.5746698	0.3748659	0.3185874	0.7972079	0.8599896	0.5152126	0.8184485	1.0298923
300	0.8500889	0.1590643	0.5705559	0.3429871	0.3001168	0.7619754	0.8711317	0.5077054	0.8878395	0.9811844
350	0.8463432	0.1949379	0.5574169	0.3888318	0.2859432	0.6433930	0.8682053	0.5283829	0.7852114	1.0524853
400	0.8869507	0.1785575	0.5916420	0.3864108	0.3476521	0.7453946	0.9972581	0.5544698	0.8143142	1.0578375
450	0.9105396	0.1539474	0.5673103	0.3549829	0.2856707	0.7880401	0.8778945	0.5145253	0.7787511	1.0686190
500	0.8753563	0.1695544	0.5299355	0.3686603	0.2656745	0.7400964	0.9317349	0.4541805	0.8403587	1.0432597
550	0.9053188	0.1682577	0.6641593	0.0979971	0.2678599	0.6975138	0.6150964	0.4366089	0.7088836	1.1228125
600	0.9015852	0.1927096	0.8237038	0.0809174	0.3382503	0.5983318	0.5626204	0.5140502	0.8031871	1.0414612
650	0.8776482	0.1534395	0.8603009	0.1093531	0.3948120	0.4101308	0.6281250	0.5778786	0.8595790	0.9854693
700	0.8870564	0.1495233	0.9268014	0.1071032	0.4166135	0.3423721	0.6475259	0.6210358	0.7501350	0.9556357
750	0.8694682	0.1568769	0.8690862	0.1596030	0.4802910	0.3344687	0.6048056	0.6599617	0.8302862	1.0573456
800	0.9063031	0.1229855	0.7848600	0.1915115	0.5049799	0.3233174	0.6282667	0.6041429	0.8619183	1.0173555
850	0.9010495	0.1631049	0.8318858	0.2132406	0.4674765	0.3133283	0.6353482	0.6135858	0.8294737	0.9899765
900	0.8221789	0.1599401	0.8783956	0.2232641	0.4586295	0.4045871	0.6788391	0.6403396	0.8910739	0.9071854
950	0.8461974	0.1560726	0.7994348	0.2438105	0.4526756	0.4247645	0.7135438	0.6648999	0.8587042	0.9679900
1000	0.8150729	0.1608373	0.8321847	0.2352503	0.4054861	0.4740736	0.6420424	0.6284688	0.8719269	1.0183902

0	0.9229562	0.1377329	0.8462942	0.2660769	0.4970397	0.4218688	0.6289126	0.5511880	0.7807635	0.9624499
50	0.8942936	0.0684143	0.5911058	0.6421504	0.4768193	0.4356747	0.5164385	0.5829736	0.7521624	0.0857945
100	0.9777796	0.0333498	0.5321787	0.6986223	0.5255024	0.2767428	0.5996919	0.5050582	0.5704877	0.0163550
150	1.0606157	0.0187507	0.4477817	0.7581721	0.4944030	0.2706275	0.6181601	0.3311150	0.5516244	0.0099860
200	0.9899778	0.0069642	0.3669623	0.8510137	0.5190612	0.2754688	0.5435330	0.1238515	0.5132860	0.0023885
250	0.9911327	0.0102391	0.3489989	0.8278776	0.5518437	0.1850465	0.4759099	0.0568630	0.4485483	0.0020588
300	0.9898453	0.0090640	0.2894267	0.8723941	0.6311587	0.1541658	0.4100713	0.0367091	0.5737938	0.0013727
350	0.9180632	0.0152082	0.2879264	0.8421754	0.6630229	0.1159094	0.3858516	0.0229335	0.5438981	0.0038175
400	1.0524754	0.0243540	0.3217322	0.8198322	0.7101877	0.0779658	0.4010473	0.0299754	0.5037533	0.0007487
450	0.9586904	0.0501730	0.2986231	0.8968299	0.7589339	0.0540639	0.3836618	0.0210496	0.5535438	0.0043365
500	1.0541248	0.0335489	0.3550904	0.8447876	0.7476622	0.0481597	0.3742479	0.0360556	0.5692745	0.0041022
550	0.9481896	0.1217112	0.3319986	0.8331224	0.7431540	0.0556171	0.4306872	0.0714264	0.3573749	0.9437043
600	0.9528990	0.1650951	0.3001651	0.8234150	0.7577439	0.0516987	0.4091738	0.0664814	0.5341505	1.0478024
650	0.8768986	0.1768804	0.2836747	0.7430236	0.6852837	0.0481028	0.4033141	0.1064687	0.5845715	1.0849306
700	0.9265964	0.1951983	0.3706938	0.7404586	0.7112771	0.0758472	0.4136842	0.1595407	0.7034961	1.0710780
750	0.8858863	0.1910004	0.3394450	0.6715649	0.6991527	0.0848036	0.3699121	0.2363442	0.7801905	1.0427599
800	0.8558827	0.1899111	0.3451025	0.6021461	0.6209919	0.1034522	0.4950895	0.1992296	0.7322529	0.9997054
850	0.8809543	0.1744773	0.3578528	0.5019740	0.6858830	0.0772229	0.4606955	0.2315407	0.7834747	1.0419171
900	0.8853177	0.1629084	0.3877871	0.5078587	0.6006175	0.0884033	0.4337228	0.3258163	0.8289494	0.9863138
950	0.9267821	0.1804231	0.4265143	0.5056567	0.6424276	0.1018250	0.4243211	0.2574722	0.8532701	1.0138272
1000	0.9521828	0.1890050	0.4878867	0.5406008	0.6962525	0.1082514	0.4551326	0.3093484	0.8810840	1.0365118

0	0.9229562	0.1377329	0.8462942	0.2660769	0.4970397	0.4218688	0.6289126	0.5511880	0.7807635	0.9624499
50	0.9395866	0.1235687	0.4250715	0.8127324	0.4924666	0.3691509	0.6358382	0.4923954	0.7085430	1.0063197
100	1.0056358	0.1474373	0.2447487	0.9788392	0.5194464	0.2918562	0.6083353	0.4272876	0.8047759	1.0178782
150	0.9435878	0.2155005	0.1213411	0.9899956	0.4678490	0.3189155	0.6258966	0.2799945	0.7912097	0.9980639
200	0.8319856	0.2175952	0.1158535	0.9260343	0.4815635	0.3370454	0.5104784	0.1217752	0.8626160	0.9140206
250	0.7830652	0.3179698	0.1281186	1.0048788	0.4893837	0.2814753	0.4326701	0.0713719	0.8826571	0.9618967
300	0.7023424	0.4441237	0.0937174	0.9606508	0.5744276	0.2164962	0.3815219	0.0291653	0.8577281	0.9784957
350	0.6245486	0.5988506	0.0564812	0.9634464	0.6293357	0.1353592	0.3389529	0.0305265	0.8178656	0.9211581
400	0.5575281	0.6665818	0.0847860	0.9394602	0.7970429	0.0681382	0.3201079	0.0308357	0.7571223	0.9635464
450	0.5225679	0.6350729	0.0631546	0.9403126	0.7978135	0.0413532	0.3243007	0.0274519	0.7692412	1.0167295
500	0.5415930	0.6103101	0.0782498	0.9772507	0.8440220	0.0259752	0.2678772	0.0380466	0.8113679	1.0774214
550	0.5262010	0.5626323	0.2160490	0.7918052	0.7408721	0.0190041	0.2416879	0.0422839	0.7609738	0.9259435
600	0.5532809	0.3880457	0.3063862	0.8170217	0.7908471	0.0208604	0.2884054	0.0606858	0.8369593	0.9456151
650	0.6890286	0.2911884	0.3573093	0.7238612	0.8249011	0.0060669	0.3326046	0.1177391	0.7562823	1.0565138
700	0.7286572	0.2127952	0.3426900	0.7600047	0.8217028	0.0162381	0.3591431	0.1998134	0.7326050	0.9073471
750	0.8185996	0.1868184	0.3365042	0.7674723	0.8276439	0.0372793	0.4764622	0.1778612	0.8251101	1.0436254
800	0.8305671	0.1956117	0.3492200	0.7652558	0.7257464	0.0737246	0.3874280	0.2030336	0.8532120	0.9892783
850	0.8770425	0.1833580	0.3361791	0.7551330	0.6636165	0.1212526	0.4211959	0.2659208	0.7751913	1.0364335
900	0.9305666	0.1777397	0.3536916	0.6138573	0.7180392	0.0710487	0.5024090	0.2401114	0.7463148	0.9011434
950	0.8480642	0.1720700	0.3774243	0.7689295	0.6871502	0.0965517	0.4606127	0.2166440	0.7780395	0.9962715
1000	0.8293655	0.1627351	0.3582921	0.6672919	0.6456043	0.0998964	0.4943149	0.2388150	0.8127177	1.0335197

0	0.9229562	0.1377329	0.8462942	0.2660769	0.4970397	0.4218688	0.6289126	0.5511880	0.7807635	0.9624499
50	0.8820101	0.0582556	0.3594705	0.3040962	0.4200080	0.6907090	0.5646246	0.5764515	0.8232830	0.8666888
100	0.8905070	0.0181420	0.2263012	0.1690933	0.3331762	0.7267115	0.6199620	0.4693169	0.8446405	0.8216230
150	1.0282624	0.0115062	0.1881633	0.0453903	0.3142918	0.7919292	0.5588883	0.2618836	0.7888294	0.8078081
200	0.9358836	0.0151156	0.1763253	0.0601214	0.3054659	0.7972800	0.5422481	0.1759956	0.7615402	0.9099587
250	0.8699063	0.0190775	0.1692471	0.0722039	0.3673568	0.8003259	0.4852056	0.1267070	0.7509824	0.9034685
300	0.9852877	0.0250328	0.2089344	0.1160955	0.4133007	0.7398819	0.4729874	0.0959930	0.6762454	0.8759443
350	1.0727352	0.0184487	0.2197425	0.1154340	0.3980813	0.7168527	0.4162938	0.1090281	0.7741507	0.8608132
400	0.9649943	0.0086354	0.2151477	0.0888629	0.4412230	0.8172643	0.3744487	0.1351026	0.7681843	0.8981698
450	0.9379740	0.0127716	0.2114914	0.1866433	0.4093230	0.7969796	0.4640052	0.1129583	0.8292216	0.8063096
500	0.9448622	0.0183695	0.1827768	0.1714816	0.4400795	0.8827342	0.3800947	0.1080633	0.8095026	0.8262620
550	1.0409442	0.1410104	0.6658817	0.1030993	0.4068758	0.3306150	0.4309343	0.1329521	0.7225435	1.1065623
600	0.9561964	0.1292905	0.8423954	0.1538282	0.5253601	0.1745072	0.4145096	0.3276337	0.7892154	0.9123252
650	0.8862425	0.1919447	0.8355482	0.4147212	0.6411306	0.1099645	0.5159574	0.4226031	0.8244012	1.0406186
700	0.7899192	0.1533566	0.6875600	0.5560287	0.5252606	0.1688487	0.5640505	0.5498271	0.8645266	0.9427253
750	0.8516924	0.1670530	0.5813888	0.3761057	0.5774053	0.3264273	0.6752600	0.4848880	0.7804797	0.9816200
800	0.9101179	0.1457463	0.5220108	0.4236758	0.4851024	0.3729083	0.6204448	0.4626916	0.7764038	1.0344626
850	0.9145770	0.1875188	0.5031880	0.3152456	0.5140581	0.3099709	0.6288142	0.4315390	0.8196168	1.0074285
900	0.9094719	0.2175225	0.5358501	0.2917809	0.5632315	0.2672087	0.6584660	0.4139363	0.8212133	0.9174558
950	0.9330028	0.1589370	0.6183214	0.3403939	0.5050491	0.3932118	0.6348847	0.4441383	0.7423504	0.9723998
1000	0.8678109	0.1624981	0.6250452	0.3246944	0.4904659	0.3451119	0.6288711	0.4844549	0.8279500	0.9986616
