"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
100	0.6766674	0.0978157	0.3720377	0.1018401	0.3413523	0.4316872	0.7018059	0.5837719	0.5942102	0.8973655
150	0.7432279	0.1651678	0.3243321	0.1169926	0.2548652	0.4269145	0.5643798	0.5798633	0.6630048	0.7577754
200	0.6979354	0.1292762	0.3423976	0.1834612	0.2079452	0.4562944	0.6099476	0.6073247	0.6389483	0.7374288
250	0.7182761	0.1618126	0.4405044	0.0666327	0.3626691	0.4673557	0.5719915	0.5553575	0.4433831	0.7305016
300	0.7503203	0.1146953	0.3558251	0.0709381	0.2736212	0.5749970	0.7183031	0.4814048	0.4744580	0.8801660
350	0.8447841	0.1217637	0.4100448	0.0408808	0.1907254	0.6481196	0.6503206	0.6131275	0.6629718	0.8323051
400	0.7518563	0.1172812	0.4357741	0.0428804	0.1867768	0.5498528	0.6830789	0.7051819	0.6540209	0.7675754
450	0.7379260	0.1012115	0.4506596	0.0158582	0.1721884	0.4676585	0.5511434	0.5382517	0.6804380	0.7677042
500	0.5951196	0.1160372	0.4484231	0.0339358	0.2079128	0.4852111	0.6141293	0.5572419	0.7960168	0.7855521
550	0.6246052	0.1968924	0.7047152	0.0404752	0.1990626	0.6164069	0.5376238	0.4373391	0.6154948	0.7141005
600	0.7274492	0.1212253	0.7935327	0.0266136	0.2051966	0.4845524	0.4475777	0.5055510	0.6958805	0.7358598
650	0.6627510	0.1296669	0.7548468	0.0406473	0.2518680	0.4644403	0.5186468	0.3921223	0.7000738	0.9301523
700	0.6959403	0.1150772	0.8204760	0.0307392	0.2063902	0.4878633	0.4941004	0.3883935	0.5459398	0.9070033
750	0.5358612	0.1334477	0.7378374	0.0397191	0.2837027	0.4660452	0.4966344	0.3496511	0.7024351	0.8545334
800	0.5199547	0.1500574	0.7576985	0.0555694	0.2307082	0.2434980	0.5472501	0.3926216	0.5725783	0.7742664
850	0.7526746	0.1534294	0.8606853	0.0584922	0.3707599	0.1967113	0.4562506	0.5009405	0.5877970	0.7943706
900	0.6809073	0.1279448	0.7128297	0.1315494	0.3095184	0.2080818	0.4418244	0.3794322	0.6279856	0.7700195
950	0.7127337	0.1062532	0.5870706	0.2625610	0.4171727	0.2117215	0.5752520	0.4683232	0.5298684	0.7593087
1000	0.6434432	0.1535853	0.6006227	0.3321910	0.3441488	0.3294369	0.5088400	0.5416798	0.6951358	0.8435921

0	0.7254431	0.0905788	0.5693316	0.1579887	0.3856705	0.3166115	0.5530293	0.3573069	0.6102996	0.7075749
50	0.5101395	0.1271547	0.4397478	0.0900812	0.2789887	0.3052114	0.4310304	0.4013685	0.5594332	0.7029218
100	0.5099768	0.1278250	0.5775682	0.1363689	0.3184179	0.4238248	0.5650997	0.5563057	0.5513052	0.6536639
150	0.5767465	0.1148051	0.6367661	0.1179206	0.2720358	0.3635308	0.4578002	0.4129682	0.7152931	0.9411433
200	0.5230954	0.1870435	0.6433706	0.0682266	0.3261725	0.3164143	0.4892408	0.4243422	0.5687439	0.8373917
250	0.5495029	0.1379557	0.7654337	0.0386103	0.2874444	0.4278115	0.6917973	0.6200114	0.7631244	0.7250988
300	0.5194679	0.1043341	0.7177942	0.0839061	0.2716045	0.4189881	0.5583891	0.5935387	0.6744133	0.7875211
350	0.4600592	0.1269768	0.7845937	0.1167332	0.2719943	0.6009010	0.5559649	0.6327294	0.7030231	0.6877765
400	0.5821710	0.0808169	0.7535400	0.0639623	0.2846535	0.4935731	0.5854748	0.6837127	0.6583682	0.8059776
450	0.4147189	0.1011702	0.6540021	0.0378071	0.1974060	0.5039546	0.6297119	0.5913277	0.6291012	0.8875462
500	0.4839845	0.1309993	0.7157733	0.0983402	0.2739546	0.5444447	0.5310383	0.5439757	0.6149128	0.8016152
550	0.6791789	0.1114003	0.8282161	0.0483955	0.2467150	0.3778795	0.5115863	0.4833235	0.7347678	0.6901433
600	0.6456749	0.1555482	0.8743983	0.0893085	0.3517047	0.3475354	0.5102282	0.4733785	0.6158010	0.7249731
650	0.6777515	0.1021739	0.7163396	0.1004819	0.4423303	0.3533206	0.4553399	0.4611525	0.5483011	0.7168872
700	0.6620058	0.0911987	0.8035428	0.1453832	0.2980475	0.2698954	0.5080693	0.4079106	0.6153230	0.7851026
750	0.6441249	0.1351266	0.5900884	0.2096703	0.4056815	0.1680261	0.5346040	0.5593006	0.6661725	0.7994674
800	0.7171477	0.1589323	0.6318079	0.1670087	0.4732731	0.3271813	0.4918217	0.6042837	0.7915453	0.8411784
850	0.7060104	0.1359261	0.4491003	0.1932557	0.4164990	0.3422245	0.6194074	0.4678766	0.5953377	0.7500092
900	0.7291204	0.1367477	0.6645935	0.1179177	0.4354474	0.3691873	0.5427654	0.4489031	0.7052235	0.7014523
950	0.6579295	0.1247707	0.6160960	0.0846692	0.3746968	0.4636545	0.5317556	0.3898337	0.5830551	0.7259448
1000	0.8014999	0.0945113	0.6038788	0.1062526	0.3286098	0.3228691	0.5446871	0.4664882	0.6013935	0.6549529

0	0.7583471	0.1077601	0.6632082	0.2029106	0.3312067	0.4846876	0.4772511	0.4046044	0.5263750	0.6631443
50	0.7451815	0.1179031	0.2706208	0.2643667	0.2631755	0.3314846	0.4838901	0.4035529	0.7308148	0.8527403
100	0.7249330	0.1447157	0.1636337	0.2510772	0.2167619	0.4093654	0.4916570	0.4340758	0.8020471	0.8824880
150	0.6340231	0.1689603	0.1273386	0.3362907	0.1287985	0.2498527	0.4754609	0.1923537	0.7178539	0.9243896
200	0.5777529	0.1647009	0.2176215	0.2687120	0.1422862	0.2819575	0.4318626	0.1124797	0.7422100	0.8086730
250	0.7281600	0.2111487	0.1083149	0.2095011	0.2318914	0.2154829	0.3689678	0.0623546	0.7897896	0.7426873
300	0.7028106	0.2704964	0.1287137	0.2810428	0.3433540	0.1128159	0.3753475	0.0555363	0.7620053	0.7570055
350	0.6238540	0.2507911	0.1260372	0.2924933	0.3566784	0.1094162	0.2327255	0.1009159	0.7188612	0.6734551
400	0.4963378	0.2124743	0.0765461	0.2727458	0.3214431	0.0322737	0.3321295	0.0901337	0.7726239	0.6962874
450	0.7139588	0.1827513	0.1003979	0.3063487	0.3461725	0.0317880	0.2844633	0.0576781	0.7233770	0.8480152
500	0.7202149	0.1499477	0.1137789	0.3116233	0.2858016	0.0486968	0.2686753	0.0921739	0.7662201	0.7954079
550	0.6102814	0.2026028	0.3199149	0.1909698	0.4365598	0.0425287	0.4276321	0.0501209	0.7803698	0.8531056
600	0.6860041	0.1909788	0.4636198	0.3880679	0.4263988	0.0919116	0.3371731	0.2030184	0.6099958	0.7459904
650	0.5940229	0.1305056	0.3823271	0.3731376	0.6181120	0.0455255	0.3595365	0.3084217	0.6206186	0.8727718
700	0.5669082	0.1759531	0.3324866	0.4288794	0.5365677	0.1057033	0.3845009	0.3749184	0.7007302	0.7934411
750	0.6350761	0.1738265	0.3411398	0.3954851	0.4816426	0.0952074	0.4197540	0.3305736	0.6775173	0.7585682
800	0.7911374	0.1948505	0.3984007	0.3622018	0.4866870	0.1654652	0.5545331	0.3523785	0.5493493	0.7445329
850	0.6593599	0.1213935	0.2764451	0.3768200	0.4029245	0.3326276	0.5679862	0.2882495	0.5588667	0.7231722
900	0.7133384	0.1560791	0.3852144	0.4717754	0.4304247	0.3759056	0.4874796	0.2671768	0.5730678	0.7728351
950	0.6050109	0.1121972	0.3735826	0.2603210	0.3621733	0.2684442	0.4680062	0.2909031	0.6517843	0.7999399
1000	0.7752117	0.2129034	0.3846494	0.1151296	0.2954751	0.2874947	0.3418659	0.3344637	0.5579473	0.7033217

0	0.8019090	0.0806436	0.5288618	0.1637337	0.3456764	0.3053479	0.5138231	0.5441159	0.6956395	0.8031918
50	0.6282933	0.1425959	0.5774511	0.2929992	0.3218518	0.3100599	0.4745850	0.2679433	0.4497304	0.2009328
100	0.5826565	0.1543010	0.5357141	0.1533394	0.2724148	0.3408465	0.4960806	0.3840958	0.3272385	0.1609580
150	0.5147736	0.1079209	0.6166115	0.1262519	0.2757402	0.2499855	0.4576170	0.2316639	0.2549328	0.1642935
200	0.7811760	0.1450249	0.7502934	0.0943547	0.4151093	0.2716446	0.4093739	0.1228306	0.1580481	0.1479540
250	0.7013912	0.1289028	0.7510742	0.1351064	0.3465938	0.2803103	0.3047739	0.1010507	0.0754859	0.1414161
300	0.5845331	0.1348418	0.8102727	0.1726879	0.4939034	0.1676317	0.2689655	0.0573337	0.1191781	0.1337442
350	0.6126051	0.1187422	0.7358187	0.3077826	0.5010207	0.1356622	0.2688798	0.0183540	0.0896693	0.2261469
400	0.6101184	0.1089451	0.5236682	0.4651410	0.5351787	0.0501689	0.3261584	0.0154815	0.1301175	0.1195503
450	0.5195980	0.1064710	0.5532603	0.4052170	0.5127296	0.0715439	0.3179544	0.0274884	0.1694757	0.1944438
500	0.8616770	0.1093567	0.4567352	0.4243002	0.6742511	0.0352502	0.3652811	0.0098372	0.1716415	0.2224654
550	0.7630513	0.1405111	0.4544733	0.5112568	0.4541657	0.0349726	0.2757888	0.0410832	0.1832105	0.6222067
600	0.6773994	0.0952857	0.2342102	0.4985484	0.6155265	0.0376592	0.3655125	0.0332000	0.3347742	0.6061838
650	0.7759711	0.1282416	0.2607252	0.4467678	0.6121998	0.0232153	0.3007218	0.0879157	0.5323441	0.6701053
700	0.6665035	0.1520631	0.2616345	0.4953185	0.5631761	0.1017330	0.3215192	0.1855390	0.5541904	0.7124551
750	0.6393418	0.1613424	0.3425071	0.5270994	0.4835017	0.0536303	0.3979110	0.1788467	0.6134207	0.7958715
800	0.6230843	0.1320348	0.3962206	0.4686995	0.6249912	0.0907221	0.3461842	0.1602752	0.6225621	0.8679174
850	0.6959988	0.1124131	0.2536528	0.5689766	0.3634527	0.1591963	0.3591428	0.2034172	0.4880283	0.7231320
900	0.6531558	0.1273164	0.3488318	0.4742571	0.4512967	0.1853480	0.4430993	0.2167538	0.5718216	0.8068672
950	0.6427988	0.1510134	0.2918547	0.4776208	0.4320710	0.1591233	0.4850178	0.2149890	0.6257856	0.6309340
1000	0.6160673	0.1381890	0.3172091	0.3232647	0.3628450	0.1904038	0.3545229	0.1300015	0.7343349	0.8277502

0	0.6264055	0.1303342	0.7655426	0.2295264	0.4134315	0.3246169	0.4547526	0.4444898	0.6053601	0.8504239
50	0.7386301	0.1688480	0.2988699	0.4848181	0.4469284	0.3977791	0.4588524	0.6252914	0.7366420	0.5194326
100	0.6646813	0.1637705	0.1119221	0.5898506	0.3602163	0.4440423	0.5409232	0.7159954	0.4373742	0.4544974
150	0.6079862	0.1520461	0.0749617	0.6142646	0.2457746	0.4009070	0.4928547	0.7718820	0.4403763	0.3557352
200	0.6910783	0.2596868	0.0144321	0.4750695	0.3829370	0.4985870	0.5368355	0.7056159	0.3468219	0.4085712
250	0.7247422	0.3855756	0.0557108	0.5263088	0.3089147	0.4986273	0.5047925	0.7306682	0.2855168	0.3914451
300	0.5161127	0.4906367	0.0451938	0.7396542	0.1932872	0.5375237	0.5222890	0.6343617	0.2720710	0.5831179
350	0.4437561	0.4680454	0.0465250	0.5939488	0.2190147	0.7079196	0.6111596	0.6631603	0.4488957	0.5993731
400	0.3682759	0.4814345	0.0439335	0.5535602	0.2063252	0.4739524	0.5218038	0.6994440	0.2937254	0.3657633
450	0.4113723	0.4444605	0.0308167	0.5987833	0.2271401	0.5345054	0.4545024	0.6588886	0.3164467	0.3250913
500	0.4492526	0.3738615	0.0468315	0.6219108	0.2363567	0.4692859	0.4651294	0.8307830	0.3891046	0.3720814
550	0.4313818	0.3906639	0.2653206	0.1601536	0.2431253	0.3797805	0.5173184	0.2583595	0.3994603	0.7519726
600	0.5131285	0.2927613	0.3299195	0.1103381	0.2979680	0.3523815	0.3608301	0.1119824	0.4835264	0.7599550
650	0.5592556	0.1410063	0.4792784	0.0976125	0.4278098	0.1725391	0.4527367	0.1969979	0.5816415	0.6861024
700	0.5150243	0.0922284	0.5983065	0.2191283	0.3871113	0.1195929	0.3387111	0.3461898	0.7425429	0.8091389
750	0.5625654	0.0971173	0.5194069	0.2839106	0.5018468	0.1322018	0.4535517	0.4708467	0.5485558	0.8385276
800	0.4628054	0.1049297	0.5549948	0.5430784	0.5395991	0.1926376	0.3884287	0.3642508	0.6226481	0.7773378
850	0.8298669	0.1409426	0.4827997	0.5221190	0.4786230	0.2163698	0.4917598	0.2926375	0.7358286	0.6622514
900	0.6278867	0.1323099	0.3989781	0.3841048	0.4443455	0.2834590	0.5425016	0.3411208	0.6462157	0.7371388
950	0.7118988	0.1263104	0.3003770	0.2242449	0.3684136	0.2497718	0.4361038	0.3446802	0.5321111	0.7234835
1000	0.7274442	0.0988869	0.4833379	0.2901052	0.4388814	0.2593124	0.4964710	0.3925068	0.6505298	0.7696941

0	0.6209570	0.1194331	0.7421990	0.2225040	0.4597644	0.3368100	0.5266055	0.4144703	0.5957522	0.7657010
50	0.7693118	0.0978201	0.5486508	0.3433284	0.3513399	0.3799835	0.7070562	0.5407492	0.6719555	1.0000000
100	0.7022830	0.1038336	0.4978708	0.3741410	0.3444803	0.4499078	0.6126290	0.4193414	0.6957814	0.6942588
150	0.6236818	0.1681250	0.5230631	0.3363673	0.3047484	0.4520584	0.6270620	0.4325586	0.7177486	0.7534377
200	0.7945371	0.1536981	0.4306570	0.3124940	0.1759406	0.6090086	0.7111843	0.4337856	0.6018322	0.7389944
250	0.6519028	0.1456637	0.4443381	0.2155756	0.2640237	0.6057670	0.7615390	0.3627773	0.7053783	0.8484440
300	0.6483962	0.1373646	0.4579786	0.2981299	0.2310908	0.5623586	0.6294150	0.3486013	0.6690453	0.6791293
350	0.7671007	0.1049869	0.4289389	0.2474672	0.1860598	0.5946264	0.7489274	0.3858905	0.4706353	0.8369768
400	0.6660419	0.1072558	0.5071278	0.2959085	0.2627397	0.5096947	0.9189823	0.4132091	0.6158376	0.7054074
450	0.7549842	0.1226212	0.3995907	0.3845818	0.3055672	0.5079613	0.7400744	0.3476030	0.6029755	0.7721648
500	0.6282317	0.1156333	0.4449176	0.2485322	0.1556718	0.4463031	0.6724822	0.3319515	0.6070672	0.9474030
550	0.6957751	0.1278131	0.5169712	0.0834110	0.2050048	0.5026845	0.4736358	0.4526057	0.5786741	0.8049084
600	0.7991233	0.1863379	0.6267065	0.0700794	0.2292645	0.4776123	0.4680127	0.5270701	0.6078214	0.8147119
650	0.6966212	0.1104486	0.7168960	0.1054973	0.3249462	0.4258798	0.5121178	0.4461247	0.6413867	0.7470458
700	0.8053418	0.0949060	0.7126362	0.0670486	0.2571945	0.3180173	0.5133642	0.5017109	0.6252508	0.7266437
750	0.6412969	0.1320704	0.6986420	0.1348803	0.3649654	0.2604692	0.4259711	0.4321919	0.6148956	0.7696695
800	0.5675097	0.0765416	0.6531300	0.1609516	0.4450270	0.2850362	0.5867689	0.5174845	0.6895227	0.7737631
850	0.5990755	0.1067853	0.6290033	0.1483081	0.3135877	0.2345054	0.4531299	0.4538242	0.5473161	0.8921397
900	0.6172017	0.1648815	0.6728768	0.1645872	0.3755101	0.2919351	0.5280636	0.4502432	0.6484629	0.7983834
950	0.7317348	0.1427888	0.6211780	0.1876464	0.4701207	0.3560550	0.5479826	0.5091958	0.7015918	0.9428252
1000	0.6674638	0.0702578	0.6466813	0.1959189	0.2766235	0.3483172	0.4431093	0.4761807	0.6020568	0.8879269

0	0.7235007	0.1040840	0.7195053	0.2042883	0.3049650	0.3985238	0.5062582	0.4827440	0.7104419	0.7705971
50	0.7977938	0.0900708	0.5545664	0.5646992	0.3912048	0.3110795	0.3602185	0.4382253	0.5503851	0.0459949
100	0.8156616	0.0168294	0.4777705	0.5353138	0.4107280	0.2306081	0.5384385	0.3597992	0.4574455	0.0158113
150	0.8203408	0.0291468	0.3972510	0.5774425	0.4894473	0.2323456	0.4758076	0.2597071	0.5368773	0.0034298
200	0.7168038	0.0130447	0.2980484	0.5965866	0.4141738	0.2438200	0.4538834	0.1004304	0.5375188	0.0001625
250	0.7741608	0.0050460	0.2634836	0.6178036	0.4139555	0.1769272	0.4583473	0.0492714	0.3902972	0.0023530
300	0.7621007	0.0037384	0.2304265	0.6159272	0.5706845	0.0735231	0.3035072	0.0151955	0.3925965	0.0009293
350	0.6921137	0.0224844	0.2131654	0.6735648	0.4501861	0.0920266	0.2698374	0.0058361	0.4792023	0.0025999
400	0.7749523	0.0342284	0.2384011	0.6415853	0.5688278	0.1057153	0.3291074	0.0263578	0.4300566	0.0005571
450	0.7776556	0.0457239	0.2755381	0.6993419	0.5951102	0.0499318	0.2191874	0.0104689	0.4508899	0.0016072
500	0.8359745	0.0200181	0.2131651	0.6964642	0.5987156	0.0422717	0.2872201	0.0417677	0.3716724	0.0055224
550	0.7865789	0.1029307	0.2711407	0.6572038	0.5560513	0.0550970	0.4189825	0.0946569	0.2873873	0.6780506
600	0.6403903	0.1164401	0.2388786	0.4756256	0.6157469	0.0399805	0.3409782	0.0423158	0.3784965	0.8100398
650	0.6250531	0.1377080	0.2663997	0.4859625	0.4960573	0.0286852	0.2977346	0.0716211	0.4226669	0.7162093
700	0.6647174	0.1319444	0.2505399	0.5414042	0.4744017	0.0729775	0.4523872	0.1332597	0.5719561	0.7528970
750	0.7709404	0.1332833	0.2498817	0.4794299	0.5312303	0.0598591	0.2731156	0.2006267	0.5263363	0.8885002
800	0.6789514	0.1595690	0.2214059	0.5682665	0.5274677	0.0743775	0.3828800	0.1389795	0.5933430	0.7444853
850	0.6962151	0.1242838	0.3240804	0.3353457	0.4889814	0.0561154	0.4100718	0.1751923	0.6067959	0.8562758
900	0.7034403	0.1126891	0.2626599	0.4021988	0.4374316	0.0616944	0.3773621	0.2598103	0.6477737	0.7763834
950	0.6448332	0.1187377	0.3192631	0.3917024	0.4784028	0.0505839	0.3079658	0.1823369	0.6314242	0.8471789
1000	0.7762912	0.1321498	0.4141323	0.4446046	0.6443788	0.0646157	0.3819232	0.2492044	0.6767455	0.8096247

0	0.6826730	0.1104953	0.6335756	0.1943573	0.4015452	0.3631657	0.5531060	0.3144140	0.6233750	0.7543202
50	0.8095135	0.0720962	0.3574591	0.5474043	0.4421498	0.3605377	0.4611782	0.3931814	0.5875944	0.7543725
100	0.6939337	0.1009921	0.1880319	0.7546048	0.3744813	0.2135984	0.4969661	0.2639109	0.5862636	0.9111617
150	0.7153269	0.1985082	0.0965557	0.6125904	0.3250433	0.2134374	0.4857171	0.2011423	0.5460345	0.7563201
200	0.6224235	0.1636951	0.0683697	0.7753215	0.3453494	0.3004613	0.3892953	0.1033330	0.7202606	0.6701918
250	0.5018253	0.2439544	0.1020045	0.6899777	0.3682943	0.2970281	0.2729145	0.0692539	0.6602967	0.7864214
300	0.6036306	0.3260095	0.0798089	0.7111022	0.4031018	0.2158386	0.3171351	0.0215206	0.7101824	0.8702937
350	0.5455709	0.4255355	0.0536217	0.7733760	0.5329100	0.0621347	0.2197900	0.0117425	0.8537563	0.6356941
400	0.4743006	0.5276362	0.0907933	0.6691606	0.6917511	0.0214048	0.2975225	0.0245847	0.5120614	0.7219780
450	0.3683702	0.4452444	0.0518007	0.7686888	0.5836307	0.0179736	0.2355752	0.0205096	0.5756260	0.7980477
500	0.4192343	0.5317962	0.1304847	0.7938761	0.6183118	0.0107523	0.1309450	0.0467879	0.5946238	0.9304530
550	0.3861214	0.4438181	0.1701094	0.6332763	0.4852388	0.0559757	0.1479964	0.0538915	0.5619715	0.6983881
600	0.3538451	0.2885274	0.2534615	0.6250306	0.6298985	0.0111300	0.1861221	0.0415821	0.5933978	0.7512260
650	0.5023319	0.1677600	0.3038101	0.5658998	0.6828673	0.0085795	0.2415592	0.0993874	0.5208980	0.7519190
700	0.6011529	0.2069192	0.3197453	0.6521234	0.6775514	0.0217103	0.3404289	0.2151352	0.6718860	0.6444374
750	0.6374491	0.1310657	0.2277434	0.5769093	0.6362111	0.0325598	0.3620226	0.1558905	0.7949571	0.8514600
800	0.5601898	0.1733182	0.2869620	0.6710620	0.5810615	0.0319595	0.2434163	0.1398862	0.5831294	0.7634368
850	0.6964541	0.1733035	0.2458151	0.6399916	0.4395813	0.1173383	0.2963571	0.2764793	0.7396838	0.7308460
900	0.6858596	0.1528016	0.2640200	0.4662918	0.6250995	0.0530476	0.3880573	0.2281296	0.6414743	0.7086379
950	0.7021215	0.1155291	0.3063049	0.6877221	0.5596182	0.0545626	0.3341525	0.1448717	0.7145178	0.7404207
1000	0.5611030	0.1167808	0.2430616	0.5433836	0.4928642	0.1082225	0.3059769	0.2178957	0.7307930	0.7251202

0	0.6124464	0.1278525	0.6164629	0.2242410	0.3729363	0.3373389	0.5700985	0.4880940	0.6115678	0.7298837
50	0.7504232	0.0521582	0.3303605	0.2234989	0.3942800	0.6237969	0.5749042	0.4904603	0.6253468	0.7045073
100	0.6951243	0.0163068	0.1540330	0.0860535	0.2795224	0.5167797	0.5100032	0.3566993	0.5779136	0.5876938
150	0.7881889	0.0096752	0.1418323	0.0233835	0.2837053	0.6125257	0.4784428	0.1838879	0.6540302	0.5375797
200	0.6833887	0.0079031	0.2329036	0.0434326	0.2917482	0.6894260	0.5154187	0.1334118	0.6736713	0.7295673
250	0.7116008	0.0152517	0.1373778	0.0520215	0.2244073	0.6292490	0.3781976	0.0898737	0.5842937	0.6522914
300	0.7195803	0.0168294	0.1701905	0.0707319	0.3399711	0.5119074	0.4035327	0.0788656	0.5749283	0.6387597
350	0.6548190	0.0181600	0.1486587	0.0985378	0.2439333	0.5777686	0.4435202	0.0937525	0.5522881	0.6119217
400	0.8306690	0.0186343	0.2189738	0.0639410	0.3442970	0.6616651	0.2742630	0.1444581	0.6361425	0.6704068
450	0.7525359	0.0122167	0.1476413	0.1011772	0.2625670	0.6427475	0.2847591	0.1116518	0.6592841	0.5642211
500	0.8028061	0.0169612	0.1391848	0.1420639	0.3480898	0.6788846	0.2301968	0.0852461	0.6143037	0.5494337
550	0.8346969	0.1020478	0.4538539	0.0664150	0.2849711	0.2887273	0.3748902	0.1605248	0.6111217	0.8883624
600	0.7886192	0.1016067	0.5338022	0.0805849	0.4057880	0.2103102	0.2638645	0.2116100	0.6009492	0.8033839
650	0.6478001	0.1197005	0.6470992	0.3815318	0.4700334	0.1146274	0.5267541	0.3306214	0.6298497	0.8987761
700	0.6106458	0.1189855	0.4703420	0.3744225	0.4296639	0.1540754	0.4186971	0.4445966	0.6491066	0.7522696
750	0.7659625	0.1091068	0.4638179	0.2739934	0.4859732	0.2159704	0.4466279	0.3865681	0.5997056	0.8493370
800	0.6129217	0.1444318	0.4340849	0.3311273	0.2949707	0.3111601	0.4604527	0.3655741	0.6237219	0.7407323
850	0.7196970	0.1817316	0.4008128	0.2294482	0.4501132	0.1764637	0.4686032	0.2963585	0.6477916	0.7690426
900	0.7258134	0.1777912	0.3975667	0.2186042	0.3540217	0.1597750	0.5440800	0.2319256	0.6674207	0.6685625
950	0.6304544	0.0891688	0.3979785	0.3163462	0.3553214	0.2756128	0.5396960	0.3037897	0.5945714	0.7615799
1000	0.5890480	0.1012110	0.4609486	0.2645112	0.3858049	0.2176589	0.5086301	0.3445586	0.7740974	0.8048995
