"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
200	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379580	0.4160835	0.8415489	0.0384357	0.0439446
250	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.4277820	0.8415489	0.0384355	0.0422798
300	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.4320432	0.8415489	0.0384354	0.0415130
350	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.4335440	0.8415489	0.0384353	0.0411693
400	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.4340604	0.8415489	0.0384353	0.0410179
450	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.4342351	0.8415489	0.0384353	0.0409520
500	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.4342934	0.8415489	0.0384353	0.0409235
550	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.2952331	0.8415489	0.0384353	0.0494776
600	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.1516994	0.8415489	0.0384353	0.0600547
650	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0789708	0.8415489	0.0384353	0.0666662
700	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0484732	0.8415489	0.0384353	0.0701202
750	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0367749	0.8415489	0.0384353	0.0717838
800	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0325138	0.8415489	0.0384353	0.0725500
850	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0310129	0.8415489	0.0384353	0.0728935
900	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0304965	0.8415489	0.0384353	0.0730448
950	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0303219	0.8415489	0.0384353	0.0731107
1000	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0302636	0.8415489	0.0384353	0.0731391

0	0.1506725	0.4563374	1.0000000	0.3921139	0.3146532	0.5379623	0.0302349	0.8415468	0.0384521	0.0732081
50	0.1551117	0.4820169	0.8172707	0.3350286	0.4837978	0.3616999	0.0302349	0.8971574	0.0380957	0.0743945
100	0.1773054	0.6029014	0.6452901	0.2921488	0.6129911	0.2250081	0.0302349	0.9527557	0.0387551	0.0832358
150	0.2039591	0.7356827	0.5648339	0.2739265	0.6716651	0.1822471	0.0302350	0.9805837	0.0418286	0.1003436
200	0.2226372	0.8197565	0.5329162	0.2612082	0.6986185	0.1764075	0.0302350	0.9923794	0.0466362	0.1193047
250	0.2327515	0.8613806	0.5210631	0.2513538	0.7107756	0.1791877	0.0302350	0.9970488	0.0513429	0.1347061
300	0.2374877	0.8795993	0.5167961	0.2448200	0.7159601	0.1822033	0.0302350	0.9988371	0.0548314	0.1450376
350	0.2395111	0.8870428	0.5152841	0.2410690	0.7180482	0.1840580	0.0302350	0.9995103	0.0570015	0.1511608
400	0.2403234	0.8899573	0.5147528	0.2391303	0.7188522	0.1850090	0.0302350	0.9997614	0.0582041	0.1544985
450	0.2406353	0.8910664	0.5145668	0.2382023	0.7191518	0.1854534	0.0302350	0.9998546	0.0588194	0.1562141
500	0.2407511	0.8914800	0.5145020	0.2377830	0.7192610	0.1856493	0.0302350	0.9998891	0.0591166	0.1570591
550	0.2352836	0.8701624	0.6972086	0.3017623	0.5783880	0.4754204	0.0302350	0.9844548	0.0576650	0.1529830
600	0.2091303	0.7590161	0.8691814	0.3404122	0.4426788	0.6792228	0.0302350	0.9453346	0.0514180	0.1336050
650	0.1800715	0.6271317	0.9496348	0.3482482	0.3706124	0.7019082	0.0302350	0.9030579	0.0456001	0.1112406
700	0.1618776	0.5382833	0.9815516	0.3556601	0.3379168	0.6541156	0.0302350	0.8735107	0.0419865	0.0945924
750	0.1537119	0.4920051	0.9934044	0.3666854	0.3240794	0.6040460	0.0302349	0.8568605	0.0400859	0.0843821
800	0.1509647	0.4709357	0.9976712	0.3769361	0.3183998	0.5712003	0.0302349	0.8485029	0.0391706	0.0787534
850	0.1503595	0.4620714	0.9991831	0.3840548	0.3161133	0.5534509	0.0302349	0.8445905	0.0387531	0.0758512
900	0.1503781	0.4585257	0.9997145	0.3881890	0.3152111	0.5448175	0.0302349	0.8428424	0.0385696	0.0744213
950	0.1504952	0.4571552	0.9999004	0.3903227	0.3148625	0.5408845	0.0302349	0.8420872	0.0384911	0.0737396
1000	0.1505825	0.4566383	0.9999653	0.3913366	0.3147305	0.5391716	0.0302349	0.8417691	0.0384581	0.0734224

0	0.1506725	0.4563374	1.0000000	0.3921139	0.3146532	0.5379623	0.0302349	0.8415468	0.0384521	0.0732081
50	0.1506724	0.4563373	1.0000000	0.3921153	0.3146532	0.5114076	0.0302349	0.8415481	0.0384417	0.0731807
100	0.1506724	0.4563373	1.0000000	0.3921158	0.3146532	0.4887654	0.0302349	0.8415486	0.0384377	0.0731691
150	0.1506724	0.4563373	1.0000000	0.3921159	0.3146532	0.4791277	0.0302349	0.8415488	0.0384362	0.0731641
200	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.4755958	0.0302349	0.8415489	0.0384357	0.0731620
250	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.4743689	0.0302349	0.8415489	0.0384355	0.0731611
300	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.4739519	0.0302349	0.8415489	0.0384354	0.0731608
350	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.4738115	0.0302349	0.8415489	0.0384353	0.0731606
400	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.4737645	0.0302349	0.8415489	0.0384353	0.0731605
450	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.4737487	0.0302349	0.8415489	0.0384353	0.0731605
500	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.4737435	0.0302349	0.8415489	0.0384353	0.0731605
550	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5002935	0.0302349	0.8415489	0.0384353	0.0731605
600	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5229342	0.0302349	0.8415489	0.0384353	0.0731605
650	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5325713	0.0302349	0.8415489	0.0384353	0.0731605
700	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5361031	0.0302349	0.8415489	0.0384353	0.0731605
750	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5373299	0.0302349	0.8415489	0.0384353	0.0731605
800	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5377469	0.0302349	0.8415489	0.0384353	0.0731605
850	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5378872	0.0302349	0.8415489	0.0384353	0.0731605
900	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379343	0.0302349	0.8415489	0.0384353	0.0731605
950	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379500	0.0302349	0.8415489	0.0384353	0.0731605
1000	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379553	0.0302349	0.8415489	0.0384353	0.0731605

0	0.1506725	0.4563374	1.0000000	0.3921139	0.3146532	0.5379623	0.0302349	0.8415468	0.0384521	0.0732081
50	0.1520995	0.4646367	0.9387285	0.3936871	0.3170049	0.5422994	0.0302349	0.8428204	0.0275459	0.0623342
100	0.1587878	0.5029191	0.8810612	0.3997666	0.3276935	0.5655264	0.0302349	0.8498930	0.0146226	0.0501831
150	0.1662614	0.5468067	0.8540832	0.4031534	0.3398139	0.5986806	0.0302349	0.8598309	0.0069778	0.0440946
200	0.1710651	0.5769638	0.8433807	0.4014195	0.3480158	0.6282092	0.0302349	0.8680785	0.0032352	0.0419532
250	0.1733770	0.5931632	0.8394062	0.3975329	0.3523210	0.6489425	0.0302349	0.8733355	0.0015609	0.0414864
300	0.1742927	0.6007398	0.8379755	0.3940140	0.3542782	0.6614450	0.0302349	0.8762106	0.0008504	0.0415402
350	0.1745984	0.6039932	0.8374685	0.3916556	0.3550938	0.6682076	0.0302349	0.8776374	0.0005591	0.0416826
400	0.1746812	0.6053140	0.8372903	0.3903160	0.3554156	0.6715810	0.0302349	0.8783008	0.0004425	0.0417946
450	0.1746955	0.6058299	0.8372280	0.3896327	0.3555380	0.6731632	0.0302349	0.8785952	0.0003966	0.0418632
500	0.1746936	0.6060260	0.8372062	0.3893096	0.3555835	0.6738707	0.0302349	0.8787216	0.0003788	0.0419006
550	0.1730311	0.5967544	0.8984701	0.3874548	0.3527467	0.6697595	0.0302349	0.8770159	0.0115925	0.0537314
600	0.1655880	0.5559638	0.9561348	0.3809750	0.3409907	0.6460877	0.0302349	0.8685369	0.0246594	0.0661601
650	0.1577022	0.5119169	0.9831119	0.3773836	0.3290021	0.6115669	0.0302349	0.8582229	0.0322024	0.0718371
700	0.1530275	0.4830353	0.9938140	0.3791208	0.3214548	0.5811695	0.0302349	0.8505452	0.0358009	0.0735744
750	0.1510977	0.4680159	0.9977884	0.3831655	0.3176169	0.5607323	0.0302349	0.8459931	0.0373686	0.0738049
800	0.1505479	0.4611418	0.9992191	0.3868723	0.3158745	0.5490668	0.0302349	0.8436157	0.0380160	0.0736379
850	0.1504912	0.4582325	0.9997261	0.3893701	0.3151368	0.5430771	0.0302349	0.8424692	0.0382740	0.0734468
900	0.1505492	0.4570630	0.9999043	0.3907906	0.3148391	0.5402171	0.0302349	0.8419457	0.0383743	0.0733150
950	0.1506054	0.4566092	0.9999666	0.3915142	0.3147231	0.5389218	0.0302349	0.8417157	0.0384125	0.0732388
1000	0.1506400	0.4564376	0.9999884	0.3918553	0.3146790	0.5383581	0.0302349	0.8416177	0.0384269	0.0731985

0	0.1506725	0.4563374	1.0000000	0.3921139	0.3146532	0.5379623	0.0302349	0.8415468	0.0384521	0.0732081
50	0.1552518	0.4828166	0.8118449	0.2513471	0.3222598	0.5517459	0.0302349	0.8971090	0.0385674	0.0744358
100	0.1781935	0.6073415	0.6347576	0.1202341	0.3605938	0.6274046	0.0302349	0.9526747	0.0398614	0.0836637
150	0.2057639	0.7432956	0.5519124	0.0595534	0.4094580	0.7315366	0.0302350	0.9805102	0.0436026	0.1017250
200	0.2250736	0.8286517	0.5190470	0.0348163	0.4455699	0.8148423	0.0302350	0.9923232	0.0492029	0.1219375
250	0.2355236	0.8705738	0.5068419	0.0248854	0.4655855	0.8654665	0.0302350	0.9970060	0.0546772	0.1384685
300	0.2404174	0.8888033	0.5024483	0.0208553	0.4749450	0.8918655	0.0302350	0.9988020	0.0587497	0.1496091
350	0.2425104	0.8962140	0.5008914	0.0192031	0.4788840	0.9044377	0.0302350	0.9994792	0.0612920	0.1562324
400	0.2433522	0.8991049	0.5003443	0.0185241	0.4804347	0.9100856	0.0302350	0.9997322	0.0627047	0.1598505
450	0.2436763	0.9002019	0.5001528	0.0182466	0.4810194	0.9125213	0.0302350	0.9998263	0.0634290	0.1617132
500	0.2437972	0.9006102	0.5000860	0.0181343	0.4812339	0.9135401	0.0302350	0.9998612	0.0637794	0.1626317
550	0.2382088	0.8794010	0.6882178	0.1676203	0.4663390	0.9051167	0.0302350	0.9855363	0.0615359	0.1581938
600	0.2112853	0.7668685	0.8652970	0.2851917	0.4120144	0.8542594	0.0302350	0.9471048	0.0537228	0.1373169
650	0.1812408	0.6319424	0.9481393	0.3280783	0.3637653	0.7677423	0.0302350	0.9044282	0.0467571	0.1134309
700	0.1623741	0.5406699	0.9810038	0.3484527	0.3366434	0.6786181	0.0302350	0.8743048	0.0425181	0.0957569
750	0.1538779	0.4930573	0.9932085	0.3640310	0.3239208	0.6131875	0.0302349	0.8572613	0.0403175	0.0849638
800	0.1510040	0.4713684	0.9976020	0.3759123	0.3184149	0.5746174	0.0302349	0.8486902	0.0392680	0.0790324
850	0.1503615	0.4622416	0.9991589	0.3836454	0.3161359	0.5547292	0.0302349	0.8446739	0.0387931	0.0759813
900	0.1503732	0.4585907	0.9997060	0.3880225	0.3152232	0.5452958	0.0302349	0.8428783	0.0385857	0.0744808
950	0.1504913	0.4571795	0.9998974	0.3902550	0.3148678	0.5410634	0.0302349	0.8421022	0.0384975	0.0737663
1000	0.1505802	0.4566472	0.9999643	0.3913093	0.3147326	0.5392384	0.0302349	0.8417753	0.0384607	0.0734342

0	0.1506725	0.4563374	1.0000000	0.3921139	0.3146532	0.5379623	0.0302349	0.8415468	0.0384521	0.0732081
50	0.1506724	0.4563373	1.0000000	0.3921153	0.3146532	0.5379594	0.2266817	0.8415481	0.0275879	0.0602150
100	0.1506724	0.4563373	1.0000000	0.3921158	0.3146532	0.5379584	0.4294286	0.8415486	0.0146920	0.0441864
150	0.1506724	0.4563373	1.0000000	0.3921159	0.3146532	0.5379581	0.5321591	0.8415488	0.0070338	0.0341711
200	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379580	0.5752372	0.8415489	0.0032622	0.0289397
250	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.5917611	0.8415489	0.0015621	0.0264203
300	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.5977799	0.8415489	0.0008342	0.0252600
350	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.5998999	0.8415489	0.0005329	0.0247398
400	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.6006293	0.8415489	0.0004111	0.0245107
450	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.6008760	0.8415489	0.0003626	0.0244109
500	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.6009583	0.8415489	0.0003436	0.0243678
550	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.4045388	0.8415489	0.0111900	0.0373150
600	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.2018008	0.8415489	0.0240791	0.0533240
650	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0990733	0.8415489	0.0317347	0.0633310
700	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0559960	0.8415489	0.0355054	0.0685589
750	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0394725	0.8415489	0.0372051	0.0710768
800	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0334538	0.8415489	0.0379328	0.0722365
850	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0313338	0.8415489	0.0382341	0.0727563
900	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0306044	0.8415489	0.0383559	0.0729854
950	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0303577	0.8415489	0.0384044	0.0730851
1000	0.1506724	0.4563373	1.0000000	0.3921160	0.3146532	0.5379579	0.0302754	0.8415489	0.0384234	0.0731282
