"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
100	0.0989387	0.4424953	1.0365754	0.4848381	0.5530036	0.2115911	0.0209922	0.8346652	0.0142606	0.0365005
150	0.1292640	0.4440033	0.9886329	0.4388970	0.5965110	0.1434214	0.0311519	0.8252842	0.0062683	0.0314399
200	0.1299827	0.4706434	1.0848260	0.4038849	0.6383108	0.1283185	0.0286703	0.9347481	0.0005334	0.0221856
250	0.1647931	0.3784400	1.1510590	0.3432351	0.6206899	0.1184855	0.0477627	0.7791840	0.0039284	0.0196908
300	0.2128052	0.4108805	1.0186781	0.3907710	0.6028026	0.0947785	0.0441371	0.8639278	0.0075260	0.0186226
350	0.1739503	0.4654914	0.9975030	0.3947339	0.5630368	0.0864781	0.0451242	0.8087579	0.0016372	0.0132428
400	0.1588899	0.4785235	0.9443816	0.3517371	0.5531512	0.0861602	0.0469854	0.8036711	0.0038834	0.0137362
450	0.1482799	0.5448531	0.9267685	0.4154464	0.5963160	0.1012366	0.0360509	0.8580992	0.0023479	0.0213398
500	0.1318316	0.5549183	1.0801854	0.3724038	0.5967619	0.0863444	0.0355175	0.7680611	0.0010146	0.0269809
550	0.1144071	0.3767912	1.0993297	0.3103009	0.3852673	0.2779471	0.0364824	0.8530366	0.0141546	0.0336629
600	0.0959232	0.4061160	1.0567589	0.4576671	0.3892758	0.4462010	0.0261828	0.8511743	0.0125608	0.0543429
650	0.1379237	0.5229998	0.9713991	0.3681321	0.2663356	0.3824240	0.0256355	0.9195244	0.0236306	0.0805033
700	0.1310120	0.5071316	0.9875756	0.4856143	0.3428733	0.4831800	0.0408144	0.9833239	0.0476326	0.0642107
750	0.2001061	0.4581316	1.0393266	0.4481499	0.3278501	0.5321408	0.0188426	0.8554148	0.0377187	0.0644170
800	0.1728177	0.4624891	1.0234756	0.4151804	0.3538093	0.4856369	0.0193840	0.8780937	0.0645791	0.0800040
850	0.1730521	0.4329704	1.0431950	0.4515342	0.3223180	0.4285791	0.0238807	0.8210788	0.0376488	0.0808345
900	0.1942105	0.4063435	1.1153002	0.4253477	0.4210977	0.4743738	0.0247432	0.8138727	0.0321938	0.0735095
950	0.1486658	0.3806067	1.0035523	0.3580733	0.3836238	0.4836089	0.0188556	0.8110415	0.0316792	0.0712703
1000	0.1534551	0.4408249	1.0191918	0.3571256	0.3397641	0.5545920	0.0315238	0.8857868	0.0580737	0.0809667

0	0.1644798	0.4684495	1.0573083	0.3944067	0.3086555	0.5193426	0.0157460	0.7723734	0.0342740	0.0431394
50	0.1353716	0.3766009	1.0440851	0.2287015	0.3015088	0.4082904	0.0291951	0.8391995	0.0519168	0.0718365
100	0.1578408	0.4581606	1.0159752	0.1499841	0.3398044	0.3095853	0.0425766	0.8081355	0.0399599	0.0439314
150	0.1802784	0.4121249	1.0907235	0.1496397	0.2737995	0.2310543	0.0490012	0.7811687	0.0297867	0.0601552
200	0.1795421	0.4361567	1.0872341	0.1088851	0.2564166	0.1803508	0.0272955	0.8437690	0.0346771	0.0859383
250	0.1454576	0.3893933	1.0826153	0.1432906	0.2686444	0.1573253	0.0155223	0.8827043	0.0137673	0.0788709
300	0.1865245	0.4155075	0.8962823	0.1135445	0.3028742	0.1839287	0.0254573	0.7522402	0.0219953	0.0611063
350	0.1346153	0.4206875	0.9994827	0.1518969	0.3261062	0.2524163	0.0215563	0.9234116	0.0322377	0.1013690
400	0.1471445	0.4361665	0.9809816	0.1341027	0.3331818	0.2137610	0.0271141	0.9458277	0.0415724	0.0703517
450	0.1833108	0.3556301	0.9965519	0.1042013	0.3572924	0.2008458	0.0354872	0.8808104	0.0337253	0.0673138
500	0.1646869	0.3462084	1.0518286	0.0807710	0.2546169	0.1859931	0.0351131	0.9255622	0.0422579	0.0683936
550	0.1885767	0.3713266	0.9686139	0.2108169	0.2330276	0.3147714	0.0244668	0.8435090	0.0578297	0.0551425
600	0.1400058	0.4143790	1.0017858	0.3149870	0.3082267	0.3756969	0.0439350	0.8615712	0.0501627	0.0688171
650	0.1521275	0.4405535	0.9698773	0.3419319	0.3597632	0.4658938	0.0466318	0.9307924	0.0475325	0.0749379
700	0.1447688	0.4373014	0.9118201	0.4077055	0.3263526	0.5515820	0.0299861	0.8330217	0.0452576	0.0746531
750	0.1378371	0.5101994	1.0306837	0.3850168	0.3714641	0.5425114	0.0241904	0.7786030	0.0467973	0.0724160
800	0.1631259	0.4805135	1.0686432	0.3432599	0.3614141	0.5429128	0.0309840	0.6945549	0.0298617	0.0742746
850	0.1876688	0.4155453	1.0442121	0.3056256	0.3238161	0.4725104	0.0382395	0.7729685	0.0477343	0.0719642
900	0.1700122	0.3618163	1.1703223	0.3372806	0.2928564	0.4707056	0.0479638	0.8673777	0.0582140	0.0794050
950	0.1305143	0.3206500	1.1195874	0.3066968	0.2597871	0.4104162	0.0679627	0.8040810	0.0626471	0.0682893
1000	0.1546986	0.3067045	1.0298940	0.3537430	0.3419227	0.3879222	0.0477350	0.7185871	0.0680254	0.0669212

0	0.1644798	0.4684495	1.0573083	0.3944067	0.3086555	0.5193426	0.0157460	0.7723734	0.0342740	0.0431394
50	0.1511287	0.4290923	1.0326166	0.3740360	0.3450426	0.5253622	0.1408196	0.8731356	0.0321777	0.0817092
100	0.1575012	0.4245775	1.0774214	0.3850158	0.3014810	0.4757791	0.2912179	0.9357928	0.0444940	0.0647853
150	0.1604616	0.4275719	0.9548604	0.3467730	0.3008975	0.4190405	0.3462035	0.7814451	0.0600360	0.0426206
200	0.2165317	0.4524419	1.0058486	0.4203990	0.3338959	0.4838174	0.4033381	0.8574338	0.0334940	0.0450641
250	0.1632516	0.4513132	1.0260925	0.4020282	0.2770623	0.4717360	0.4230875	0.9055836	0.0397221	0.0357889
300	0.1373194	0.4382103	0.9746383	0.4022339	0.3345696	0.5277425	0.3943109	0.9219553	0.0284077	0.0407783
350	0.1248312	0.4810633	1.0920375	0.3612183	0.2855303	0.5252725	0.4352901	0.8163839	0.0373434	0.0306039
400	0.1546414	0.4359568	0.9287327	0.3610604	0.2936497	0.4675491	0.4423352	0.8445853	0.0403388	0.0500765
450	0.1344407	0.4639953	0.9190853	0.3766286	0.2263247	0.5844380	0.4381404	0.7865833	0.0349657	0.0316818
500	0.1338644	0.4357841	1.0573685	0.3254620	0.2915509	0.5215406	0.4324100	0.8708811	0.0567897	0.0273766
550	0.1167321	0.4444786	0.9714611	0.4005392	0.2844544	0.5440005	0.2415186	0.8423650	0.0539014	0.0483171
600	0.1511945	0.3983639	1.0039246	0.4055225	0.2975403	0.6554256	0.1146258	0.8817492	0.0263382	0.0500790
650	0.1644524	0.3879932	1.0519845	0.3667625	0.3138829	0.5591573	0.0815151	0.8242023	0.0296265	0.0616946
700	0.1552009	0.3595720	0.9726952	0.3786246	0.2387151	0.5271692	0.0630742	0.9179406	0.0250720	0.0491368
750	0.1663755	0.4869577	1.0009692	0.3835042	0.2644126	0.5624511	0.0405638	0.8431798	0.0326882	0.0716802
800	0.1620024	0.4920333	1.0457072	0.3340353	0.2990313	0.4802143	0.0402208	0.9315423	0.0377217	0.0796896
850	0.0930068	0.4888571	1.0790476	0.3468103	0.3077915	0.5171620	0.0265934	0.8061175	0.0271391	0.0589537
900	0.1117942	0.4236061	1.0536023	0.3625794	0.3491215	0.5184329	0.0354662	0.8173650	0.0257433	0.0858764
950	0.1057305	0.4216561	1.0027353	0.3690075	0.3102425	0.4872335	0.0240297	0.8907022	0.0189976	0.1084585
1000	0.1918160	0.4027159	0.9477252	0.3766610	0.2781686	0.5214880	0.0466051	0.9202508	0.0255060	0.1039762

0	0.1644798	0.4684495	1.0573083	0.3944067	0.3086555	0.5193426	0.0157460	0.7723734	0.0342740	0.0431394
50	0.0995135	0.4728009	0.8111728	0.3074454	0.4751857	0.4069816	0.0248219	0.8527152	0.0356840	0.0716095
100	0.1549071	0.5602453	0.6499788	0.2068634	0.6937715	0.2346760	0.0336121	0.8854561	0.0405594	0.0828518
150	0.2060167	0.7604081	0.5926219	0.2437478	0.6593408	0.2182363	0.0141297	1.0578151	0.0434179	0.1087614
200	0.2282677	0.9093293	0.5831345	0.2464754	0.6507974	0.1817739	0.0333484	1.0005356	0.0623790	0.1075598
250	0.2170690	0.8906679	0.5570206	0.2683050	0.7590161	0.2430434	0.0102776	1.1211470	0.0651500	0.1253012
300	0.2572763	0.8935773	0.4737916	0.2667498	0.8227181	0.1838235	0.0181919	1.0714563	0.0847379	0.1685621
350	0.2594167	0.8976370	0.4782854	0.2816155	0.7975301	0.2163612	0.0251687	1.1463074	0.0761782	0.1740207
400	0.2806246	0.9176588	0.5093683	0.2446396	0.7113716	0.2270764	0.0277198	1.0317621	0.0834691	0.1823023
450	0.2613326	0.8660500	0.4963791	0.2745281	0.7987867	0.2207077	0.0338640	1.0265592	0.0415187	0.2145050
500	0.2289062	0.8953440	0.5175935	0.2115069	0.7665778	0.1802339	0.0328791	1.1374619	0.0423283	0.2016403
550	0.2349660	0.7824452	0.6881566	0.2528848	0.6194735	0.4738861	0.0307404	0.9911178	0.0481506	0.1958874
600	0.2058173	0.7802334	0.8176366	0.3294485	0.4413674	0.6656996	0.0251023	1.0313730	0.0528499	0.1153667
650	0.2003193	0.7541244	0.9830138	0.3641766	0.3704500	0.7784677	0.0465769	1.0053661	0.0424360	0.1175047
700	0.1633960	0.6196824	1.0253905	0.3725984	0.3912270	0.6508855	0.0229764	0.8617178	0.0566762	0.1098451
750	0.1240481	0.4755572	1.0062774	0.3745646	0.3717185	0.5794892	0.0489422	0.8219347	0.0481358	0.1046914
800	0.1179066	0.4253481	1.0184404	0.3588979	0.3570779	0.6239720	0.0359355	0.8733339	0.0300235	0.0814017
850	0.1382038	0.3950593	0.9864812	0.3497542	0.3709884	0.5541707	0.0250280	0.9436773	0.0412986	0.0493420
900	0.1652785	0.4481700	1.0408291	0.4018914	0.3877242	0.5821175	0.0240530	0.8466367	0.0373412	0.0582266
950	0.1646877	0.4540802	0.9766198	0.4168993	0.3813198	0.5450426	0.0270570	0.7906169	0.0412062	0.0705711
1000	0.1437356	0.4218768	0.9023653	0.4199887	0.3178046	0.5260852	0.0457157	0.9042921	0.0392857	0.0776650

0	0.1644798	0.4684495	1.0573083	0.3944067	0.3086555	0.5193426	0.0157460	0.7723734	0.0342740	0.0431394
50	0.1643332	0.3797724	1.1130924	0.3695134	0.2635747	0.5008453	0.0239512	0.8440230	0.0341225	0.0743305
100	0.2148803	0.4105022	1.0703216	0.3813376	0.2829413	0.5107877	0.0356117	0.8566674	0.0469811	0.0793654
150	0.1451721	0.4479943	0.9708177	0.3636007	0.2872829	0.4683479	0.0234170	0.8647907	0.0599195	0.0775164
200	0.1819541	0.4759198	0.9618632	0.3997234	0.3406236	0.5116417	0.0215417	0.8934679	0.0448414	0.0731866
250	0.1547353	0.5341138	1.0525009	0.4105192	0.3183105	0.5082617	0.0381007	0.8128754	0.0585151	0.0850578
300	0.1301578	0.4092401	1.0571147	0.4484099	0.3183356	0.5035999	0.0148448	0.8833268	0.0559578	0.0965749
350	0.1317633	0.3972061	1.0739640	0.4111449	0.4203821	0.4966851	0.0324219	0.8517119	0.0486375	0.0603718
400	0.1235189	0.4391455	1.0029320	0.4031722	0.3585474	0.5330662	0.0326890	0.9131281	0.0288452	0.0584256
450	0.1430034	0.4296812	0.9978484	0.3918835	0.2537262	0.5152915	0.0404182	0.8358215	0.0326765	0.0812705
500	0.1520021	0.4381897	1.0482975	0.4283197	0.3260404	0.4238319	0.0460963	0.6960140	0.0383376	0.0746461
550	0.1834668	0.3900451	1.0546136	0.3767791	0.2800065	0.4502520	0.0337216	0.7224375	0.0193512	0.0664555
600	0.1433940	0.3450919	0.9983414	0.3784852	0.2737340	0.4452714	0.0428363	0.9115891	0.0303911	0.0898652
650	0.1400734	0.3473670	0.9825351	0.4378787	0.3267221	0.4967706	0.0249263	0.8772097	0.0345864	0.0775870
700	0.1434759	0.3757706	0.9203192	0.4790559	0.2852346	0.5125076	0.0207514	0.8938002	0.0341993	0.0594591
750	0.1357910	0.4900648	0.9444733	0.4551783	0.3168837	0.5787763	0.0153855	0.9386658	0.0380389	0.0453439
800	0.1331223	0.5030581	0.9697850	0.4067379	0.3324897	0.5536449	0.0227311	0.9095663	0.0556875	0.0672749
850	0.1021684	0.4827295	1.0815063	0.3769367	0.2480158	0.4989042	0.0308758	0.8600783	0.0447660	0.0855194
900	0.1070535	0.4248834	1.0502390	0.3756103	0.2886844	0.5128921	0.0207327	0.8792848	0.0507122	0.0665948
950	0.1190754	0.4327002	1.1440571	0.4215452	0.2822714	0.5159836	0.0338193	0.8158969	0.0330170	0.0741655
1000	0.1452533	0.3720777	1.0301691	0.3838904	0.3137034	0.5256702	0.0354022	0.8163259	0.0476526	0.0485800

0	0.1644798	0.4684495	1.0573083	0.3944067	0.3086555	0.5193426	0.0157460	0.7723734	0.0342740	0.0431394
50	0.1243482	0.3949045	0.9778706	0.3582480	0.3121670	0.5817842	0.0417685	0.8262295	0.0327800	0.0921888
100	0.1969541	0.4158370	0.9014382	0.3744501	0.3041929	0.6035827	0.0497789	0.7437167	0.0227462	0.0564396
150	0.2116595	0.5018097	0.8401410	0.4070503	0.3475036	0.6573600	0.0334504	0.8397681	0.0100204	0.0695065
200	0.2037099	0.6213457	0.9241535	0.4060666	0.3279623	0.6202014	0.0400347	0.8257135	0.0042932	0.0551886
250	0.2163534	0.5207086	0.8281287	0.3891741	0.3305789	0.6653088	0.0377693	0.7319235	0.0036239	0.0377793
300	0.1927518	0.5470789	0.7939146	0.3866758	0.3210095	0.5916809	0.0283221	0.7374891	0.0007416	0.0302163
350	0.1552992	0.5709829	0.8471499	0.4772153	0.3308402	0.5888495	0.0239832	0.9355394	0.0017940	0.0451513
400	0.1660385	0.5359838	0.8461550	0.4173379	0.4173119	0.5427246	0.0322438	0.8666990	0.0021855	0.0230634
450	0.1856362	0.5784895	0.8868969	0.3887799	0.4140897	0.6861243	0.0256047	0.9047449	0.0016062	0.0359647
500	0.1401095	0.5677411	0.9112518	0.3681030	0.2987757	0.8298841	0.0188677	0.8453254	0.0012717	0.0291075
550	0.1426000	0.5402630	0.8588373	0.3374963	0.3623847	0.7277372	0.0220020	0.8061125	0.0248725	0.0631549
600	0.1537885	0.5787250	0.9779268	0.3598547	0.2705820	0.6614426	0.0233686	0.8211410	0.0300179	0.0474879
650	0.1426959	0.4800143	0.9857307	0.2960402	0.3074589	0.5946649	0.0225931	0.7772338	0.0151533	0.0632338
700	0.1234501	0.3950728	1.0422100	0.4041662	0.3327178	0.5746087	0.0414489	0.8370430	0.0290141	0.0773431
750	0.1545255	0.4884241	0.9399757	0.3693377	0.2896502	0.5248863	0.0310482	0.8529318	0.0366797	0.0704381
800	0.2362847	0.4627308	0.9842065	0.3932648	0.3184152	0.5087561	0.0256343	0.7743824	0.0522092	0.0701199
850	0.2003076	0.4546776	1.0575739	0.4150587	0.3253176	0.5298312	0.0327901	0.8466823	0.0589724	0.0511728
900	0.1601656	0.4197215	1.0041604	0.3976324	0.3208373	0.4997726	0.0394774	0.8968665	0.0457221	0.0572956
950	0.1508311	0.4630247	0.9413317	0.3282009	0.2915650	0.4544599	0.0356182	0.8668987	0.0360130	0.0737324
1000	0.1235735	0.5238609	1.0154849	0.2958615	0.3533908	0.5225978	0.0292141	0.8176543	0.0332947	0.0787640

0	0.1644798	0.4684495	1.0573083	0.3944067	0.3086555	0.5193426	0.0157460	0.7723734	0.0342740	0.0431394
50	0.1890471	0.4726967	0.7465396	0.2904726	0.3698417	0.5959918	0.0201661	0.8832708	0.0628573	0.0704030
100	0.1614032	0.6524144	0.6810625	0.1024516	0.3977237	0.7222620	0.0359561	0.9815509	0.0704519	0.0987732
150	0.1666746	0.8129605	0.5827640	0.0634033	0.4951339	0.8528558	0.0300467	1.0350445	0.0395766	0.1148169
200	0.2018526	0.8763547	0.5922228	0.0401799	0.4096320	0.9265953	0.0315169	1.0522659	0.0411433	0.1357746
250	0.2615187	0.8717223	0.5669876	0.0330127	0.4300302	0.9101405	0.0324843	0.9688678	0.0371601	0.1053216
300	0.2526717	0.8790534	0.4985127	0.0269673	0.4064944	0.9068016	0.0328780	0.9582070	0.0556591	0.1270957
350	0.2528024	0.8262029	0.4950484	0.0179427	0.4332030	0.9330054	0.0350050	0.9249429	0.0711888	0.1453903
400	0.2294330	0.8672087	0.5346012	0.0208803	0.4637581	1.0351365	0.0503463	0.9141671	0.0766288	0.1675129
450	0.2432637	0.8436885	0.5366739	0.0226826	0.4586304	0.9805031	0.0488948	0.9769408	0.0786645	0.1406216
500	0.2424199	0.8869916	0.5449150	0.0147109	0.4896949	0.9117755	0.0544396	0.9976061	0.0639652	0.1453616
550	0.2604206	0.8517656	0.6986648	0.1529873	0.4686122	0.8635688	0.0489325	1.0479246	0.0583623	0.1282580
600	0.2551130	0.7961278	0.8111206	0.2606267	0.4641428	0.9177195	0.0366036	0.9060607	0.0487673	0.1459186
650	0.2367944	0.5771795	0.8119015	0.3765732	0.3650782	0.7410234	0.0398641	0.9455365	0.0381340	0.0958283
700	0.2040098	0.5127832	0.9041347	0.3672949	0.4219594	0.7524671	0.0396354	0.9939846	0.0338337	0.1137148
750	0.1606015	0.5367062	1.0209858	0.3714517	0.3581842	0.5617452	0.0371071	0.9160634	0.0688229	0.1090315
800	0.1388924	0.4618489	1.0761909	0.4130392	0.3376254	0.6162584	0.0268833	0.9352911	0.0655011	0.0806309
850	0.1708387	0.4677686	1.0029844	0.4874945	0.3207559	0.5748215	0.0315271	0.8157808	0.0543966	0.0631107
900	0.1283253	0.4755374	1.0200032	0.4686119	0.3102138	0.6051492	0.0339153	0.7324958	0.0613924	0.0825770
950	0.1333258	0.5361953	1.0117323	0.3905489	0.3427606	0.5629813	0.0382232	0.8276498	0.0372845	0.0844440
1000	0.1455548	0.4289782	0.9484887	0.3927473	0.3089170	0.5771548	0.0242666	0.7865609	0.0382524	0.0837390

0	0.1644798	0.4684495	1.0573083	0.3944067	0.3086555	0.5193426	0.0157460	0.7723734	0.0342740	0.0431394
50	0.1255789	0.3758378	0.9783412	0.4118185	0.2723847	0.5271800	0.2074347	0.8245644	0.0275103	0.0720688
100	0.1101724	0.3773188	1.0371923	0.4121170	0.2990545	0.5226990	0.3295207	0.8421527	0.0084446	0.0637748
150	0.1074290	0.4704259	0.9724684	0.3740313	0.3044016	0.5872497	0.4622432	0.7622683	0.0056235	0.0433234
200	0.1512290	0.4680288	0.9831852	0.4122993	0.2941039	0.5179404	0.6284742	0.8482393	0.0016476	0.0300955
250	0.1606217	0.4918584	0.9219841	0.4448959	0.3421437	0.5582772	0.6274969	0.8915184	0.0040090	0.0302315
300	0.1494419	0.4984655	0.9913967	0.4491814	0.2803278	0.6063436	0.6250477	0.8280575	0.0021762	0.0430696
350	0.1481928	0.5625394	1.0056114	0.4069730	0.3336568	0.6279955	0.6146692	0.8093385	0.0054565	0.0320647
400	0.1353472	0.4042655	1.1470459	0.3855446	0.2841399	0.5896487	0.6663207	0.8393457	0.0052508	0.0247184
450	0.1552418	0.3501548	1.1771222	0.4598262	0.2880410	0.5046472	0.7079677	0.8176921	0.0053268	0.0241493
500	0.1976290	0.4030937	1.0129220	0.4291001	0.2857402	0.4494332	0.6199965	0.8545195	0.0013442	0.0176168
550	0.1236543	0.4234151	0.9618785	0.3996775	0.3624875	0.4691951	0.4115249	0.7846529	0.0160435	0.0340790
600	0.1170291	0.4566064	1.0131104	0.4885114	0.2793324	0.4205890	0.2600240	0.7095083	0.0222082	0.0288720
650	0.1537516	0.5023667	0.9278361	0.4456911	0.3007574	0.5175810	0.1121071	0.8055268	0.0328654	0.0444541
700	0.1657739	0.5005260	0.9846063	0.3436969	0.2849890	0.5567429	0.0739650	0.8058034	0.0257165	0.0844187
750	0.1724830	0.4520160	0.9820566	0.4229003	0.3793600	0.5532752	0.0376392	0.8100541	0.0412116	0.0859592
800	0.1323089	0.4776236	1.0453358	0.4265544	0.3393970	0.5486713	0.0503726	0.8567464	0.0542655	0.0544155
850	0.1736736	0.4356140	1.0456375	0.3832904	0.3518969	0.5076308	0.0340068	0.7910685	0.0508292	0.0735695
900	0.1622923	0.4260843	0.9664092	0.3931313	0.3144002	0.4891481	0.0308955	0.8001984	0.0344382	0.0703574
950	0.1934046	0.4135367	1.1244405	0.4312657	0.3030021	0.4748771	0.0293206	0.7709087	0.0336779	0.0629731
1000	0.1666347	0.3577488	1.1067003	0.4181107	0.3174680	0.4398706	0.0288155	0.8478613	0.0422914	0.0392081
